,wlobscd,ymdhm,wl,fw,links
0,1018640,201405312350,1.02,2054.51,[]
1,1018640,201405312340,1.02,2054.51,[]
2,1018640,201405312330,1.02,2054.51,[]
3,1018640,201405312320,1.02,2054.51,[]
4,1018640,201405312310,1.02,2054.51,[]
5,1018640,201405312300,1.02,2054.51,[]
6,1018640,201405312250,1.02,2054.51,[]
7,1018640,201405312240,1.02,2054.51,[]
8,1018640,201405312230,1.02,2054.51,[]
9,1018640,201405312220,1.02,2054.51,[]
10,1018640,201405312210,1.02,2054.51,[]
11,1018640,201405312200,1.02,2054.51,[]
12,1018640,201405312150,1.02,2054.51,[]
13,1018640,201405312140,1.02,2054.51,[]
14,1018640,201405312130,1.02,2054.51,[]
15,1018640,201405312120,1.02,2054.51,[]
16,1018640,201405312110,1.02,2054.51,[]
17,1018640,201405312100,1.02,2054.51,[]
18,1018640,201405312050,1.02,2054.51,[]
19,1018640,201405312040,1.02,2054.51,[]
20,1018640,201405312030,1.02,2054.51,[]
21,1018640,201405312020,1.02,2054.51,[]
22,1018640,201405312010,1.02,2054.51,[]
23,1018640,201405312000,1.02,2054.51,[]
24,1018640,201405311950,1.02,2054.51,[]
25,1018640,201405311940,1.02,2054.51,[]
26,1018640,201405311930,1.02,2054.51,[]
27,1018640,201405311920,1.02,2054.51,[]
28,1018640,201405311910,1.02,2054.51,[]
29,1018640,201405311900,1.02,2054.51,[]
30,1018640,201405311850,1.02,2054.51,[]
31,1018640,201405311840,1.02,2054.51,[]
32,1018640,201405311830,1.02,2054.51,[]
33,1018640,201405311820,1.02,2054.51,[]
34,1018640,201405311810,1.02,2054.51,[]
35,1018640,201405311800,1.02,2054.51,[]
36,1018640,201405311750,1.02,2054.51,[]
37,1018640,201405311740,1.02,2054.51,[]
38,1018640,201405311730,1.02,2054.51,[]
39,1018640,201405311720,1.03,2054.51,[]
40,1018640,201405311710,1.03,2054.51,[]
41,1018640,201405311700,1.03,2054.51,[]
42,1018640,201405311650,1.03,2054.51,[]
43,1018640,201405311640,1.03,2054.51,[]
44,1018640,201405311630,1.03,2054.51,[]
45,1018640,201405311620,1.03,2054.51,[]
46,1018640,201405311610,1.03,2054.51,[]
47,1018640,201405311600,1.03,2054.51,[]
48,1018640,201405311550,1.03,2054.51,[]
49,1018640,201405311540,1.03,2054.51,[]
50,1018640,201405311530,1.03,2054.51,[]
51,1018640,201405311520,1.03,2054.51,[]
52,1018640,201405311510,1.03,2054.51,[]
53,1018640,201405311500,1.03,2054.51,[]
54,1018640,201405311450,1.03,2054.51,[]
55,1018640,201405311440,1.03,2054.51,[]
56,1018640,201405311430,1.03,2054.51,[]
57,1018640,201405311420,1.03,2054.51,[]
58,1018640,201405311410,1.03,2054.51,[]
59,1018640,201405311400,1.03,2054.51,[]
60,1018640,201405311350,1.03,2054.51,[]
61,1018640,201405311340,1.03,2054.51,[]
62,1018640,201405311330,1.03,2054.51,[]
63,1018640,201405311320,1.03,2054.51,[]
64,1018640,201405311310,1.04,2054.51,[]
65,1018640,201405311300,1.04,2054.51,[]
66,1018640,201405311250,1.04,2054.51,[]
67,1018640,201405311240,1.04,2054.51,[]
68,1018640,201405311230,1.04,2054.51,[]
69,1018640,201405311220,1.04,2054.51,[]
70,1018640,201405311210,1.04,2054.51,[]
71,1018640,201405311200,1.04,2054.51,[]
72,1018640,201405311150,1.04,2054.51,[]
73,1018640,201405311140,1.04,2054.51,[]
74,1018640,201405311130,1.04,2054.51,[]
75,1018640,201405311120,1.04,2054.51,[]
76,1018640,201405311110,1.04,2054.51,[]
77,1018640,201405311100,1.04,2054.51,[]
78,1018640,201405311050,1.04,2054.51,[]
79,1018640,201405311040,1.04,2054.51,[]
80,1018640,201405311030,1.04,2054.51,[]
81,1018640,201405311020,1.04,2054.51,[]
82,1018640,201405311010,1.04,2054.51,[]
83,1018640,201405311000,1.04,2054.51,[]
84,1018640,201405310950,1.04,2054.51,[]
85,1018640,201405310940,1.04,2054.51,[]
86,1018640,201405310930,1.05,2054.51,[]
87,1018640,201405310920,1.05,2054.51,[]
88,1018640,201405310910,1.05,2054.51,[]
89,1018640,201405310900,1.05,2054.51,[]
90,1018640,201405310850,1.05,2054.51,[]
91,1018640,201405310840,1.05,2054.51,[]
92,1018640,201405310830,1.05,2054.51,[]
93,1018640,201405310820,1.05,2054.51,[]
94,1018640,201405310810,1.05,2054.51,[]
95,1018640,201405310800,1.05,2054.51,[]
96,1018640,201405310750,1.05,2054.51,[]
97,1018640,201405310740,1.06,2054.51,[]
98,1018640,201405310730,1.06,2054.51,[]
99,1018640,201405310720,1.06,2054.51,[]
100,1018640,201405310710,1.06,2054.51,[]
101,1018640,201405310700,1.06,2054.51,[]
102,1018640,201405310650,1.06,2054.51,[]
103,1018640,201405310640,1.06,2054.51,[]
104,1018640,201405310630,1.06,2054.51,[]
105,1018640,201405310620,1.06,2054.51,[]
106,1018640,201405310610,1.06,2054.51,[]
107,1018640,201405310600,1.07,2054.51,[]
108,1018640,201405310550,1.07,2054.51,[]
109,1018640,201405310540,1.07,2054.51,[]
110,1018640,201405310530,1.07,2054.51,[]
111,1018640,201405310520,1.07,2054.51,[]
112,1018640,201405310510,1.07,2054.51,[]
113,1018640,201405310500,1.07,2054.51,[]
114,1018640,201405310450,1.08,2054.51,[]
115,1018640,201405310440,1.08,2054.51,[]
116,1018640,201405310430,1.08,2054.51,[]
117,1018640,201405310420,1.08,2054.51,[]
118,1018640,201405310410,1.09,2054.51,[]
119,1018640,201405310400,1.09,2054.51,[]
120,1018640,201405310350,1.09,2054.51,[]
121,1018640,201405310340,1.09,2054.51,[]
122,1018640,201405310330,1.09,2054.51,[]
123,1018640,201405310320,1.09,2054.51,[]
124,1018640,201405310310,1.10,2054.51,[]
125,1018640,201405310300,1.10,2054.51,[]
126,1018640,201405310250,1.10,2054.51,[]
127,1018640,201405310240,1.10,2054.51,[]
128,1018640,201405310230,1.11,2054.51,[]
129,1018640,201405310220,1.11,2054.51,[]
130,1018640,201405310210,1.11,2054.51,[]
131,1018640,201405310200,1.12,2054.51,[]
132,1018640,201405310150,1.12,2054.51,[]
133,1018640,201405310140,1.12,2054.51,[]
134,1018640,201405310130,1.12,2054.51,[]
135,1018640,201405310120,1.13,2054.51,[]
136,1018640,201405310110,1.13,2054.51,[]
137,1018640,201405310100,1.13,2054.51,[]
138,1018640,201405310050,1.14,2054.51,[]
139,1018640,201405310040,1.14,2054.51,[]
140,1018640,201405310030,1.15,2054.51,[]
141,1018640,201405310020,1.15,2054.51,[]
142,1018640,201405310010,1.15,2054.51,[]
143,1018640,201405310000,1.15,2054.51,[]
144,1018640,201405302350,1.15,2054.51,[]
145,1018640,201405302340,1.16,2054.51,[]
146,1018640,201405302330,1.16,2054.51,[]
147,1018640,201405302320,1.17,2054.51,[]
148,1018640,201405302310,1.17,2054.51,[]
149,1018640,201405302300,1.17,2054.51,[]
150,1018640,201405302250,1.17,2054.51,[]
151,1018640,201405302240,1.17,2054.51,[]
152,1018640,201405302230,1.17,2054.51,[]
153,1018640,201405302220,1.17,2054.51,[]
154,1018640,201405302210,1.17,2054.51,[]
155,1018640,201405302200,1.16,2054.51,[]
156,1018640,201405302150,1.16,2054.51,[]
157,1018640,201405302140,1.16,2054.51,[]
158,1018640,201405302130,1.16,2054.51,[]
159,1018640,201405302120,1.16,2054.51,[]
160,1018640,201405302110,1.16,2054.51,[]
161,1018640,201405302100,1.16,2054.51,[]
162,1018640,201405302050,1.16,2054.51,[]
163,1018640,201405302040,1.16,2054.51,[]
164,1018640,201405302030,1.16,2054.51,[]
165,1018640,201405302020,1.16,2054.51,[]
166,1018640,201405302010,1.15,2054.51,[]
167,1018640,201405302000,1.15,2054.51,[]
168,1018640,201405301950,1.15,2054.51,[]
169,1018640,201405301940,1.14,2054.51,[]
170,1018640,201405301930,1.14,2054.51,[]
171,1018640,201405301920,1.14,2054.51,[]
172,1018640,201405301910,1.14,2054.51,[]
173,1018640,201405301900,1.14,2054.51,[]
174,1018640,201405301850,1.14,2054.51,[]
175,1018640,201405301840,1.13,2054.51,[]
176,1018640,201405301830,1.13,2054.51,[]
177,1018640,201405301820,1.13,2054.51,[]
178,1018640,201405301810,1.13,2054.51,[]
179,1018640,201405301800,1.13,2054.51,[]
180,1018640,201405301750,1.12,2054.51,[]
181,1018640,201405301740,1.12,2054.51,[]
182,1018640,201405301730,1.12,2054.51,[]
183,1018640,201405301720,1.11,2054.51,[]
184,1018640,201405301710,1.11,2054.51,[]
185,1018640,201405301700,1.11,2054.51,[]
186,1018640,201405301650,1.11,2054.51,[]
187,1018640,201405301640,1.10,2054.51,[]
188,1018640,201405301630,1.10,2054.51,[]
189,1018640,201405301620,1.10,2054.51,[]
190,1018640,201405301610,1.09,2054.51,[]
191,1018640,201405301600,1.09,2054.51,[]
192,1018640,201405301550,1.08,2054.51,[]
193,1018640,201405301540,1.08,2054.51,[]
194,1018640,201405301530,1.08,2054.51,[]
195,1018640,201405301520,1.07,2054.51,[]
196,1018640,201405301510,1.07,2054.51,[]
197,1018640,201405301500,1.07,2054.51,[]
198,1018640,201405301450,1.06,2054.51,[]
199,1018640,201405301440,1.06,2054.51,[]
200,1018640,201405301430,1.05,2054.51,[]
201,1018640,201405301420,1.05,2054.51,[]
202,1018640,201405301410,1.04,2054.51,[]
203,1018640,201405301400,1.04,2054.51,[]
204,1018640,201405301350,1.04,2054.51,[]
205,1018640,201405301340,1.04,2054.51,[]
206,1018640,201405301330,1.04,2054.51,[]
207,1018640,201405301320,1.04,2054.51,[]
208,1018640,201405301310,1.04,2054.51,[]
209,1018640,201405301300,1.04,2054.51,[]
210,1018640,201405301250,1.04,2054.51,[]
211,1018640,201405301240,1.04,2054.51,[]
212,1018640,201405301230,1.04,2054.51,[]
213,1018640,201405301220,1.04,2054.51,[]
214,1018640,201405301210,1.04,2054.51,[]
215,1018640,201405301200,1.04,2054.51,[]
216,1018640,201405301150,1.04,2054.51,[]
217,1018640,201405301140,1.04,2054.51,[]
218,1018640,201405301130,1.04,2054.51,[]
219,1018640,201405301120,1.04,2054.51,[]
