,wlobscd,ymdhm,wl,fw,links
0,1018640,201905312350,1.05,165.45,[]
1,1018640,201905312340,1.05,161.60,[]
2,1018640,201905312330,1.05,165.45,[]
3,1018640,201905312320,1.05,173.14,[]
4,1018640,201905312310,1.05,165.45,[]
5,1018640,201905312300,1.05,173.14,[]
6,1018640,201905312250,1.05,176.99,[]
7,1018640,201905312240,1.05,188.53,[]
8,1018640,201905312230,1.05,173.14,[]
9,1018640,201905312220,1.05,188.53,[]
10,1018640,201905312210,1.05,192.38,[]
11,1018640,201905312200,1.05,176.99,[]
12,1018640,201905312150,1.05,188.53,[]
13,1018640,201905312140,1.06,196.57,[]
14,1018640,201905312130,1.06,211.99,[]
15,1018640,201905312120,1.05,207.77,[]
16,1018640,201905312110,1.05,211.62,[]
17,1018640,201905312100,1.05,211.62,[]
18,1018640,201905312050,1.05,180.84,[]
19,1018640,201905312040,1.05,161.60,[]
20,1018640,201905312030,1.05,161.60,[]
21,1018640,201905312020,1.05,180.84,[]
22,1018640,201905312010,1.05,188.53,[]
23,1018640,201905312000,1.05,192.38,[]
24,1018640,201905311950,1.05,207.77,[]
25,1018640,201905311940,1.05,188.53,[]
26,1018640,201905311930,1.05,200.08,[]
27,1018640,201905311920,1.05,173.14,[]
28,1018640,201905311910,1.05,196.23,[]
29,1018640,201905311900,1.06,188.86,[]
30,1018640,201905311850,1.05,192.38,[]
31,1018640,201905311840,1.05,200.08,[]
32,1018640,201905311830,1.05,219.32,[]
33,1018640,201905311820,1.05,230.86,[]
34,1018640,201905311810,1.05,230.86,[]
35,1018640,201905311800,1.05,265.49,[]
36,1018640,201905311750,1.06,254.38,[]
37,1018640,201905311740,1.05,292.42,[]
38,1018640,201905311730,1.05,300.12,[]
39,1018640,201905311720,1.06,289.07,[]
40,1018640,201905311710,1.06,312.20,[]
41,1018640,201905311700,1.05,269.33,[]
42,1018640,201905311650,1.06,250.53,[]
43,1018640,201905311640,1.06,231.26,[]
44,1018640,201905311630,1.06,219.70,[]
45,1018640,201905311620,1.06,223.55,[]
46,1018640,201905311610,1.06,200.42,[]
47,1018640,201905311600,1.06,185.01,[]
48,1018640,201905311550,1.06,177.30,[]
49,1018640,201905311540,1.06,165.73,[]
50,1018640,201905311530,1.06,181.15,[]
51,1018640,201905311520,1.06,185.01,[]
52,1018640,201905311510,1.05,176.99,[]
53,1018640,201905311500,1.06,165.73,[]
54,1018640,201905311450,1.06,165.73,[]
55,1018640,201905311440,1.06,150.32,[]
56,1018640,201905311430,1.06,150.32,[]
57,1018640,201905311420,1.05,146.21,[]
58,1018640,201905311410,1.05,169.30,[]
59,1018640,201905311400,1.05,173.14,[]
60,1018640,201905311350,1.06,185.01,[]
61,1018640,201905311340,1.05,200.08,[]
62,1018640,201905311330,1.05,203.92,[]
63,1018640,201905311320,1.05,215.47,[]
64,1018640,201905311310,1.05,211.62,[]
65,1018640,201905311300,1.05,230.86,[]
