,wlobscd,ymdhm,wl,fw,links
0,1018640,202007312350,1.31,1285.69,[]
1,1018640,202007312340,1.31,1314.35,[]
2,1018640,202007312330,1.31,1269.31,[]
3,1018640,202007312320,1.31,1330.73,[]
4,1018640,202007312310,1.31,1281.59,[]
5,1018640,202007312300,1.31,1416.71,[]
6,1018640,202007312250,1.31,1469.94,[]
7,1018640,202007312240,1.31,1465.85,[]
8,1018640,202007312230,1.32,1488.74,[]
9,1018640,202007312220,1.32,1476.44,[]
10,1018640,202007312210,1.32,1517.45,[]
11,1018640,202007312200,1.33,1487.06,[]
12,1018640,202007312150,1.33,1466.52,[]
13,1018640,202007312140,1.33,1437.77,[]
14,1018640,202007312130,1.33,1421.33,[]
15,1018640,202007312120,1.35,1384.74,[]
16,1018640,202007312110,1.35,1372.38,[]
17,1018640,202007312100,1.35,1360.01,[]
18,1018640,202007312050,1.36,1304.42,[]
19,1018640,202007312040,1.36,1304.42,[]
20,1018640,202007312030,1.35,1285.83,[]
21,1018640,202007312020,1.34,1275.52,[]
22,1018640,202007312010,1.34,1267.29,[]
23,1018640,202007312000,1.33,1257.02,[]
24,1018640,202007311950,1.32,1230.37,[]
25,1018640,202007311940,1.33,1109.13,[]
26,1018640,202007311930,1.33,998.22,[]
27,1018640,202007311920,1.31,974.50,[]
28,1018640,202007311910,1.30,948.39,[]
29,1018640,202007311900,1.28,920.85,[]
30,1018640,202007311850,1.27,907.14,[]
31,1018640,202007311840,1.25,924.43,[]
32,1018640,202007311830,1.24,894.58,[]
33,1018640,202007311820,1.22,936.01,[]
34,1018640,202007311810,1.19,1019.69,[]
35,1018640,202007311800,1.17,1068.32,[]
36,1018640,202007311750,1.17,1048.31,[]
37,1018640,202007311740,1.17,1116.33,[]
38,1018640,202007311730,1.17,1196.35,[]
39,1018640,202007311720,1.17,1244.37,[]
40,1018640,202007311710,1.17,1352.40,[]
41,1018640,202007311700,1.14,1608.39,[]
42,1018640,202007311650,1.15,1646.98,[]
43,1018640,202007311640,1.18,1695.32,[]
44,1018640,202007311630,1.20,1729.11,[]
45,1018640,202007311620,1.23,1782.16,[]
