,wlobscd,ymdhm,wl,fw,links
0,1018610,201810312350,1.06,166.73,[]
1,1018610,201810312340,1.06,166.73,[]
2,1018610,201810312330,1.06,166.73,[]
3,1018610,201810312320,1.06,166.73,[]
4,1018610,201810312310,1.06,166.73,[]
5,1018610,201810312300,1.06,166.73,[]
6,1018610,201810312250,1.06,166.73,[]
7,1018610,201810312240,1.06,166.73,[]
8,1018610,201810312230,1.06,166.73,[]
9,1018610,201810312220,1.06,166.73,[]
10,1018610,201810312210,1.06,166.73,[]
11,1018610,201810312200,1.06,166.73,[]
12,1018610,201810312150,1.06,166.73,[]
13,1018610,201810312140,1.06,166.73,[]
14,1018610,201810312130,1.06,166.73,[]
15,1018610,201810312120,1.06,166.73,[]
16,1018610,201810312110,1.06,166.73,[]
17,1018610,201810312100,1.06,166.73,[]
18,1018610,201810312050,1.06,166.73,[]
19,1018610,201810312040,1.06,166.73,[]
20,1018610,201810312030,1.07,172.24,[]
21,1018610,201810312020,1.07,172.24,[]
22,1018610,201810312010,1.07,172.24,[]
23,1018610,201810312000,1.08,177.84,[]
24,1018610,201810311950,1.08,177.84,[]
25,1018610,201810311940,1.08,177.84,[]
26,1018610,201810311930,1.08,177.84,[]
27,1018610,201810311920,1.09,185.12,[]
28,1018610,201810311910,1.10,192.51,[]
29,1018610,201810311900,1.10,192.51,[]
30,1018610,201810311850,1.11,200.00,[]
31,1018610,201810311840,1.12,207.60,[]
32,1018610,201810311830,1.14,223.12,[]
33,1018610,201810311820,1.16,239.04,[]
34,1018610,201810311810,1.18,255.36,[]
35,1018610,201810311800,1.21,280.58,[]
36,1018610,201810311750,1.24,306.66,[]
37,1018610,201810311740,1.27,333.60,[]
38,1018610,201810311730,1.27,333.60,[]
39,1018610,201810311720,1.27,333.60,[]
40,1018610,201810311710,1.27,333.60,[]
41,1018610,201810311700,1.27,333.60,[]
42,1018610,201810311650,1.27,333.60,[]
43,1018610,201810311640,1.27,333.60,[]
44,1018610,201810311630,1.27,333.60,[]
45,1018610,201810311620,1.27,333.60,[]
46,1018610,201810311610,1.27,333.60,[]
47,1018610,201810311600,1.27,333.60,[]
48,1018610,201810311550,1.27,333.60,[]
49,1018610,201810311540,1.27,333.60,[]
50,1018610,201810311530,1.27,333.60,[]
51,1018610,201810311520,1.27,333.60,[]
52,1018610,201810311510,1.27,333.60,[]
53,1018610,201810311500,1.26,324.53,[]
54,1018610,201810311450,1.26,324.53,[]
55,1018610,201810311440,1.26,324.53,[]
56,1018610,201810311430,1.26,324.53,[]
57,1018610,201810311420,1.26,324.53,[]
58,1018610,201810311410,1.26,324.53,[]
59,1018610,201810311400,1.26,324.53,[]
60,1018610,201810311350,1.26,324.53,[]
61,1018610,201810311340,1.26,324.53,[]
62,1018610,201810311330,1.26,324.53,[]
63,1018610,201810311320,1.26,324.53,[]
64,1018610,201810311310,1.26,324.53,[]
65,1018610,201810311300,1.26,324.53,[]
66,1018610,201810311250,1.26,324.53,[]
67,1018610,201810311240,1.26,324.53,[]
68,1018610,201810311230,1.26,324.53,[]
69,1018610,201810311220,1.26,324.53,[]
70,1018610,201810311210,1.26,324.53,[]
71,1018610,201810311200,1.26,324.53,[]
72,1018610,201810311150,1.25,315.55,[]
73,1018610,201810311140,1.25,315.55,[]
74,1018610,201810311130,1.25,315.55,[]
75,1018610,201810311120,1.25,315.55,[]
76,1018610,201810311110,1.24,306.66,[]
77,1018610,201810311100,1.24,306.66,[]
78,1018610,201810311050,1.24,306.66,[]
79,1018610,201810311040,1.23,297.87,[]
80,1018610,201810311030,1.22,289.18,[]
81,1018610,201810311020,1.21,280.58,[]
82,1018610,201810311010,1.20,272.07,[]
83,1018610,201810311000,1.18,255.36,[]
84,1018610,201810310950,1.15,231.03,[]
85,1018610,201810310940,1.11,200.00,[]
86,1018610,201810310930,1.07,172.24,[]
87,1018610,201810310920,1.05,161.31,[]
88,1018610,201810310910,1.05,161.31,[]
89,1018610,201810310900,1.05,161.31,[]
90,1018610,201810310850,1.05,161.31,[]
91,1018610,201810310840,1.05,161.31,[]
92,1018610,201810310830,1.05,161.31,[]
93,1018610,201810310820,1.05,161.31,[]
94,1018610,201810310810,1.05,161.31,[]
95,1018610,201810310800,1.05,161.31,[]
96,1018610,201810310750,1.05,161.31,[]
97,1018610,201810310740,1.05,161.31,[]
98,1018610,201810310730,1.05,161.31,[]
99,1018610,201810310720,1.05,161.31,[]
100,1018610,201810310710,1.05,161.31,[]
101,1018610,201810310700,1.05,161.31,[]
102,1018610,201810310650,1.05,161.31,[]
103,1018610,201810310640,1.05,161.31,[]
104,1018610,201810310630,1.05,161.31,[]
105,1018610,201810310620,1.05,161.31,[]
106,1018610,201810310610,1.05,161.31,[]
107,1018610,201810310600,1.05,161.31,[]
108,1018610,201810310550,1.05,161.31,[]
109,1018610,201810310540,1.05,161.31,[]
110,1018610,201810310530,1.05,161.31,[]
111,1018610,201810310520,1.05,161.31,[]
112,1018610,201810310510,1.05,161.31,[]
113,1018610,201810310500,1.05,161.31,[]
114,1018610,201810310450,1.05,161.31,[]
115,1018610,201810310440,1.05,161.31,[]
116,1018610,201810310430,1.05,161.31,[]
117,1018610,201810310420,1.05,161.31,[]
118,1018610,201810310410,1.05,161.31,[]
119,1018610,201810310400,1.05,161.31,[]
120,1018610,201810310350,1.05,161.31,[]
121,1018610,201810310340,1.05,161.31,[]
122,1018610,201810310330,1.05,161.31,[]
123,1018610,201810310320,1.05,161.31,[]
124,1018610,201810310310,1.05,161.31,[]
125,1018610,201810310300,1.05,161.31,[]
126,1018610,201810310250,1.05,161.31,[]
127,1018610,201810310240,1.05,161.31,[]
128,1018610,201810310230,1.05,161.31,[]
129,1018610,201810310220,1.05,161.31,[]
130,1018610,201810310210,1.05,161.31,[]
131,1018610,201810310200,1.05,161.31,[]
132,1018610,201810310150,1.05,161.31,[]
133,1018610,201810310140,1.05,161.31,[]
134,1018610,201810310130,1.05,161.31,[]
135,1018610,201810310120,1.05,161.31,[]
136,1018610,201810310110,1.05,161.31,[]
137,1018610,201810310100,1.05,161.31,[]
138,1018610,201810310050,1.05,161.31,[]
139,1018610,201810310040,1.05,161.31,[]
140,1018610,201810310030,1.05,161.31,[]
141,1018610,201810310020,1.05,161.31,[]
142,1018610,201810310010,1.06,166.73,[]
143,1018610,201810310000,1.06,166.73,[]
144,1018610,201810302350,1.06,166.73,[]
145,1018610,201810302340,1.06,166.73,[]
146,1018610,201810302330,1.06,166.73,[]
147,1018610,201810302320,1.06,166.73,[]
148,1018610,201810302310,1.06,166.73,[]
149,1018610,201810302300,1.07,172.24,[]
150,1018610,201810302250,1.07,172.24,[]
151,1018610,201810302240,1.07,172.24,[]
152,1018610,201810302230,1.08,177.84,[]
153,1018610,201810302220,1.08,177.84,[]
154,1018610,201810302210,1.09,185.12,[]
155,1018610,201810302200,1.10,192.51,[]
156,1018610,201810302150,1.11,200.00,[]
157,1018610,201810302140,1.13,215.31,[]
158,1018610,201810302130,1.15,231.03,[]
159,1018610,201810302120,1.17,247.15,[]
160,1018610,201810302110,1.20,272.07,[]
161,1018610,201810302100,1.24,306.66,[]
162,1018610,201810302050,1.28,342.76,[]
163,1018610,201810302040,1.30,361.36,[]
164,1018610,201810302030,1.30,361.36,[]
165,1018610,201810302020,1.30,361.36,[]
166,1018610,201810302010,1.30,361.36,[]
167,1018610,201810302000,1.30,361.36,[]
168,1018610,201810301950,1.30,361.36,[]
169,1018610,201810301940,1.30,361.36,[]
170,1018610,201810301930,1.30,361.36,[]
171,1018610,201810301920,1.30,361.36,[]
172,1018610,201810301910,1.30,361.36,[]
173,1018610,201810301900,1.30,361.36,[]
174,1018610,201810301850,1.30,361.36,[]
175,1018610,201810301840,1.30,361.36,[]
176,1018610,201810301830,1.30,361.36,[]
177,1018610,201810301820,1.30,361.36,[]
