,wlobscd,ymdhm,wl,fw,links
0,1018610,201510312350,0.91,71.77,[]
1,1018610,201510312340,0.91,71.77,[]
2,1018610,201510312330,0.91,71.77,[]
3,1018610,201510312320,0.91,71.77,[]
4,1018610,201510312310,0.91,71.77,[]
5,1018610,201510312300,0.91,71.77,[]
6,1018610,201510312250,0.91,71.77,[]
7,1018610,201510312240,0.91,71.77,[]
8,1018610,201510312230,0.91,71.77,[]
9,1018610,201510312220,0.91,71.77,[]
10,1018610,201510312210,0.91,71.77,[]
11,1018610,201510312200,0.91,71.77,[]
12,1018610,201510312150,0.91,71.77,[]
13,1018610,201510312140,0.91,71.77,[]
14,1018610,201510312130,0.91,71.77,[]
15,1018610,201510312120,0.91,71.77,[]
16,1018610,201510312110,0.91,71.77,[]
17,1018610,201510312100,0.91,71.77,[]
18,1018610,201510312050,0.91,71.77,[]
19,1018610,201510312040,0.91,71.77,[]
20,1018610,201510312030,0.91,71.77,[]
21,1018610,201510312020,0.91,71.77,[]
22,1018610,201510312010,0.91,71.77,[]
23,1018610,201510312000,0.91,71.77,[]
24,1018610,201510311950,0.91,71.77,[]
25,1018610,201510311940,0.91,71.77,[]
26,1018610,201510311930,0.91,71.77,[]
27,1018610,201510311920,0.91,71.77,[]
28,1018610,201510311910,0.91,71.77,[]
29,1018610,201510311900,0.91,71.77,[]
30,1018610,201510311850,0.91,71.77,[]
31,1018610,201510311840,0.91,71.77,[]
32,1018610,201510311830,0.91,71.77,[]
33,1018610,201510311820,0.91,71.77,[]
34,1018610,201510311810,0.91,71.77,[]
35,1018610,201510311800,0.91,71.77,[]
36,1018610,201510311750,0.91,71.77,[]
37,1018610,201510311740,0.91,71.77,[]
38,1018610,201510311730,0.91,71.77,[]
39,1018610,201510311720,0.91,71.77,[]
40,1018610,201510311710,0.91,71.77,[]
41,1018610,201510311700,0.91,71.77,[]
42,1018610,201510311650,0.91,71.77,[]
43,1018610,201510311640,0.91,71.77,[]
44,1018610,201510311630,0.91,71.77,[]
45,1018610,201510311620,0.91,71.77,[]
46,1018610,201510311610,0.91,71.77,[]
47,1018610,201510311600,0.91,71.77,[]
48,1018610,201510311550,0.91,71.77,[]
49,1018610,201510311540,0.91,71.77,[]
50,1018610,201510311530,0.91,71.77,[]
51,1018610,201510311520,0.91,71.77,[]
52,1018610,201510311510,0.91,71.77,[]
53,1018610,201510311500,0.91,71.77,[]
54,1018610,201510311450,0.91,71.77,[]
55,1018610,201510311440,0.91,71.77,[]
56,1018610,201510311430,0.91,71.77,[]
57,1018610,201510311420,0.91,71.77,[]
58,1018610,201510311410,0.91,71.77,[]
59,1018610,201510311400,0.91,71.77,[]
60,1018610,201510311350,0.91,71.77,[]
61,1018610,201510311340,0.91,71.77,[]
62,1018610,201510311330,0.91,71.77,[]
63,1018610,201510311320,0.91,71.77,[]
64,1018610,201510311310,0.91,71.77,[]
65,1018610,201510311300,0.91,71.77,[]
66,1018610,201510311250,0.91,71.77,[]
67,1018610,201510311240,0.91,71.77,[]
68,1018610,201510311230,0.91,71.77,[]
69,1018610,201510311220,0.91,71.77,[]
70,1018610,201510311210,0.91,71.77,[]
71,1018610,201510311200,0.91,71.77,[]
72,1018610,201510311150,0.91,71.77,[]
73,1018610,201510311140,0.91,71.77,[]
74,1018610,201510311130,0.91,71.77,[]
75,1018610,201510311120,0.91,71.77,[]
76,1018610,201510311110,0.91,71.77,[]
77,1018610,201510311100,0.91,71.77,[]
78,1018610,201510311050,0.91,71.77,[]
79,1018610,201510311040,0.91,71.77,[]
80,1018610,201510311030,0.91,71.77,[]
81,1018610,201510311020,0.91,71.77,[]
82,1018610,201510311010,0.91,71.77,[]
83,1018610,201510311000,0.91,71.77,[]
84,1018610,201510310950,0.91,71.77,[]
85,1018610,201510310940,0.91,71.77,[]
86,1018610,201510310930,0.91,71.77,[]
87,1018610,201510310920,0.91,71.77,[]
88,1018610,201510310910,0.91,71.77,[]
89,1018610,201510310900,0.91,71.77,[]
90,1018610,201510310850,0.91,71.77,[]
91,1018610,201510310840,0.91,71.77,[]
92,1018610,201510310830,0.91,71.77,[]
93,1018610,201510310820,0.91,71.77,[]
94,1018610,201510310810,0.91,71.77,[]
95,1018610,201510310800,0.91,71.77,[]
96,1018610,201510310750,0.91,71.77,[]
97,1018610,201510310740,0.91,71.77,[]
98,1018610,201510310730,0.91,71.77,[]
99,1018610,201510310720,0.91,71.77,[]
100,1018610,201510310710,0.91,71.77,[]
101,1018610,201510310700,0.91,71.77,[]
102,1018610,201510310650,0.91,71.77,[]
103,1018610,201510310640,0.91,71.77,[]
104,1018610,201510310630,0.91,71.77,[]
105,1018610,201510310620,0.91,71.77,[]
106,1018610,201510310610,0.91,71.77,[]
107,1018610,201510310600,0.91,71.77,[]
108,1018610,201510310550,0.91,71.77,[]
109,1018610,201510310540,0.91,71.77,[]
110,1018610,201510310530,0.91,71.77,[]
111,1018610,201510310520,0.91,71.77,[]
112,1018610,201510310510,0.91,71.77,[]
113,1018610,201510310500,0.91,71.77,[]
114,1018610,201510310450,0.91,71.77,[]
115,1018610,201510310440,0.91,71.77,[]
116,1018610,201510310430,0.91,71.77,[]
117,1018610,201510310420,0.91,71.77,[]
118,1018610,201510310410,0.91,71.77,[]
119,1018610,201510310400,0.91,71.77,[]
120,1018610,201510310350,0.91,71.77,[]
121,1018610,201510310340,0.91,71.77,[]
122,1018610,201510310330,0.91,71.77,[]
123,1018610,201510310320,0.91,71.77,[]
124,1018610,201510310310,0.91,71.77,[]
125,1018610,201510310300,0.91,71.77,[]
126,1018610,201510310250,0.91,71.77,[]
127,1018610,201510310240,0.91,71.77,[]
128,1018610,201510310230,0.91,71.77,[]
129,1018610,201510310220,0.91,71.77,[]
130,1018610,201510310210,0.91,71.77,[]
131,1018610,201510310200,0.91,71.77,[]
132,1018610,201510310150,0.91,71.77,[]
133,1018610,201510310140,0.91,71.77,[]
134,1018610,201510310130,0.91,71.77,[]
135,1018610,201510310120,0.91,71.77,[]
136,1018610,201510310110,0.91,71.77,[]
137,1018610,201510310100,0.91,71.77,[]
138,1018610,201510310050,0.91,71.77,[]
139,1018610,201510310040,0.91,71.77,[]
140,1018610,201510310030,0.91,71.77,[]
141,1018610,201510310020,0.91,71.77,[]
142,1018610,201510310010,0.91,71.77,[]
143,1018610,201510310000,0.91,71.77,[]
144,1018610,201510302350,0.91,71.77,[]
145,1018610,201510302340,0.91,71.77,[]
146,1018610,201510302330,0.91,71.77,[]
147,1018610,201510302320,0.91,71.77,[]
148,1018610,201510302310,0.91,71.77,[]
149,1018610,201510302300,0.91,71.77,[]
150,1018610,201510302250,0.91,71.77,[]
151,1018610,201510302240,0.91,71.77,[]
152,1018610,201510302230,0.91,71.77,[]
153,1018610,201510302220,0.91,71.77,[]
