,wlobscd,ymdhm,wl,fw,links
0,1018640,201507312350,1.04, ,[]
1,1018640,201507312340,1.04, ,[]
2,1018640,201507312330,1.04, ,[]
3,1018640,201507312320,1.04, ,[]
4,1018640,201507312310,1.04, ,[]
5,1018640,201507312300,1.04, ,[]
6,1018640,201507312250,1.04, ,[]
7,1018640,201507312240,1.04, ,[]
8,1018640,201507312230,1.04, ,[]
9,1018640,201507312220,1.04, ,[]
10,1018640,201507312210,1.04, ,[]
11,1018640,201507312200,1.04, ,[]
12,1018640,201507312150,1.04, ,[]
13,1018640,201507312140,1.04, ,[]
14,1018640,201507312130,1.04, ,[]
15,1018640,201507312120,1.04, ,[]
16,1018640,201507312110,1.04, ,[]
17,1018640,201507312100,1.04, ,[]
18,1018640,201507312050,1.04, ,[]
19,1018640,201507312040,1.04, ,[]
20,1018640,201507312030,1.04, ,[]
21,1018640,201507312020,1.05, ,[]
22,1018640,201507312010,1.05, ,[]
23,1018640,201507312000,1.05, ,[]
24,1018640,201507311950,1.05, ,[]
25,1018640,201507311940,1.05, ,[]
26,1018640,201507311930,1.05, ,[]
27,1018640,201507311920,1.05, ,[]
28,1018640,201507311910,1.05, ,[]
29,1018640,201507311900,1.05, ,[]
30,1018640,201507311850,1.05, ,[]
31,1018640,201507311840,1.05, ,[]
32,1018640,201507311830,1.05, ,[]
33,1018640,201507311820,1.05, ,[]
34,1018640,201507311810,1.05, ,[]
35,1018640,201507311800,1.06, ,[]
36,1018640,201507311750,1.06, ,[]
37,1018640,201507311740,1.06, ,[]
38,1018640,201507311730,1.06, ,[]
39,1018640,201507311720,1.06, ,[]
40,1018640,201507311710,1.06, ,[]
41,1018640,201507311700,1.06, ,[]
42,1018640,201507311650,1.06, ,[]
43,1018640,201507311640,1.06, ,[]
44,1018640,201507311630,1.06, ,[]
45,1018640,201507311620,1.06, ,[]
46,1018640,201507311610,1.06, ,[]
47,1018640,201507311600,1.07, ,[]
48,1018640,201507311550,1.07, ,[]
49,1018640,201507311540,1.07, ,[]
50,1018640,201507311530,1.08, ,[]
51,1018640,201507311520,1.08, ,[]
52,1018640,201507311510,1.08, ,[]
53,1018640,201507311500,1.08, ,[]
54,1018640,201507311450,1.08, ,[]
55,1018640,201507311440,1.09, ,[]
56,1018640,201507311430,1.09, ,[]
57,1018640,201507311420,1.09, ,[]
58,1018640,201507311410,1.09, ,[]
59,1018640,201507311400,1.09, ,[]
60,1018640,201507311350,1.09, ,[]
61,1018640,201507311340,1.09, ,[]
62,1018640,201507311330,1.09, ,[]
63,1018640,201507311320,1.10, ,[]
64,1018640,201507311310,1.10, ,[]
65,1018640,201507311300,1.11, ,[]
66,1018640,201507311250,1.11, ,[]
67,1018640,201507311240,1.11, ,[]
68,1018640,201507311230,1.11, ,[]
69,1018640,201507311220,1.11, ,[]
70,1018640,201507311210,1.11, ,[]
71,1018640,201507311200,1.11, ,[]
72,1018640,201507311150,1.12, ,[]
73,1018640,201507311140,1.12, ,[]
74,1018640,201507311130,1.12, ,[]
75,1018640,201507311120,1.12, ,[]
76,1018640,201507311110,1.13, ,[]
77,1018640,201507311100,1.13, ,[]
78,1018640,201507311050,1.13, ,[]
79,1018640,201507311040,1.13, ,[]
80,1018640,201507311030,1.13, ,[]
81,1018640,201507311020,1.13, ,[]
82,1018640,201507311010,1.14, ,[]
83,1018640,201507311000,1.14, ,[]
84,1018640,201507310950,1.14, ,[]
85,1018640,201507310940,1.14, ,[]
86,1018640,201507310930,1.14, ,[]
87,1018640,201507310920,1.15, ,[]
88,1018640,201507310910,1.15, ,[]
89,1018640,201507310900,1.16, ,[]
90,1018640,201507310850,1.16, ,[]
91,1018640,201507310840,1.16, ,[]
