,wlobscd,ymdhm,wl,fw,links
0,1018640,202106302350,1.20,398.68,[]
1,1018640,202106302340,1.20,398.68,[]
2,1018640,202106302330,1.20,377.91,[]
3,1018640,202106302320,1.20,361.30,[]
4,1018640,202106302310,1.20,377.91,[]
5,1018640,202106302300,1.20,386.22,[]
6,1018640,202106302250,1.20,394.52,[]
7,1018640,202106302240,1.20,386.22,[]
8,1018640,202106302230,1.20,361.30,[]
9,1018640,202106302220,1.20,340.54,[]
10,1018640,202106302210,1.20,348.84,[]
11,1018640,202106302200,1.20,365.45,[]
12,1018640,202106302150,1.20,373.76,[]
13,1018640,202106302140,1.20,369.61,[]
14,1018640,202106302130,1.20,365.45,[]
15,1018640,202106302120,1.20,352.99,[]
16,1018640,202106302110,1.20,352.99,[]
17,1018640,202106302100,1.20,332.23,[]
18,1018640,202106302050,1.20,311.47,[]
19,1018640,202106302040,1.20,319.77,[]
20,1018640,202106302030,1.20,311.47,[]
21,1018640,202106302020,1.20,282.40,[]
22,1018640,202106302010,1.20,278.24,[]
23,1018640,202106302000,1.20,261.63,[]
24,1018640,202106301950,1.20,240.87,[]
25,1018640,202106301940,1.20,249.17,[]
26,1018640,202106301930,1.20,245.02,[]
27,1018640,202106301920,1.20,261.63,[]
28,1018640,202106301910,1.20,249.17,[]
29,1018640,202106301900,1.20,265.78,[]
30,1018640,202106301850,1.20,257.48,[]
31,1018640,202106301840,1.20,278.24,[]
32,1018640,202106301830,1.20,265.78,[]
33,1018640,202106301820,1.20,303.16,[]
34,1018640,202106301810,1.20,290.70,[]
35,1018640,202106301800,1.20,282.40,[]
36,1018640,202106301750,1.20,278.24,[]
37,1018640,202106301740,1.20,282.40,[]
38,1018640,202106301730,1.20,307.31,[]
39,1018640,202106301720,1.20,307.31,[]
40,1018640,202106301710,1.21,311.97,[]
41,1018640,202106301700,1.21,299.49,[]
42,1018640,202106301650,1.21,274.53,[]
43,1018640,202106301640,1.21,287.01,[]
44,1018640,202106301630,1.21,274.53,[]
45,1018640,202106301620,1.21,257.89,[]
46,1018640,202106301610,1.20,228.41,[]
47,1018640,202106301600,1.20,199.34,[]
48,1018640,202106301550,1.21,249.58,[]
49,1018640,202106301540,1.21,249.58,[]
50,1018640,202106301530,1.21,274.53,[]
51,1018640,202106301520,1.22,224.98,[]
52,1018640,202106301510,1.21,299.49,[]
53,1018640,202106301500,1.21,282.85,[]
54,1018640,202106301450,1.21,361.88,[]
55,1018640,202106301440,1.21,432.60,[]
56,1018640,202106301430,1.21,440.92,[]
57,1018640,202106301420,1.20,448.51,[]
58,1018640,202106301410,1.20,456.82,[]
59,1018640,202106301400,1.20,406.98,[]
60,1018640,202106301350,1.20,369.61,[]
61,1018640,202106301340,1.20,394.52,[]
62,1018640,202106301330,1.22,324.97,[]
63,1018640,202106301320,1.22,304.14,[]
64,1018640,202106301310,1.20,357.15,[]
65,1018640,202106301300,1.20,373.76,[]
66,1018640,202106301250,1.21,311.97,[]
67,1018640,202106301240,1.21,307.81,[]
68,1018640,202106301230,1.21,320.29,[]
69,1018640,202106301220,1.21,349.41,[]
70,1018640,202106301210,1.21,361.88,[]
71,1018640,202106301200,1.21,353.57,[]
72,1018640,202106301150,1.20,357.15,[]
73,1018640,202106301140,1.20,386.22,[]
74,1018640,202106301130,1.20,477.58,[]
75,1018640,202106301120,1.20,490.04,[]
76,1018640,202106301110,1.20,456.82,[]
77,1018640,202106301100,1.21,424.28,[]
78,1018640,202106301050,1.21,415.96,[]
79,1018640,202106301040,1.20,394.52,[]
80,1018640,202106301030,1.20,386.22,[]
81,1018640,202106301020,1.20,369.61,[]
82,1018640,202106301010,1.20,382.06,[]
83,1018640,202106301000,1.20,406.98,[]
84,1018640,202106300950,1.19,369.01,[]
85,1018640,202106300940,1.19,352.43,[]
86,1018640,202106300930,1.19,398.03,[]
87,1018640,202106300920,1.18,384.97,[]
88,1018640,202106300910,1.18,372.55,[]
89,1018640,202106300900,1.18,347.72,[]
90,1018640,202106300850,1.18,310.46,[]
91,1018640,202106300840,1.18,314.60,[]
92,1018640,202106300830,1.18,306.32,[]
93,1018640,202106300820,1.18,322.88,[]
94,1018640,202106300810,1.18,318.74,[]
95,1018640,202106300800,1.18,327.02,[]
96,1018640,202106300750,1.18,318.74,[]
97,1018640,202106300740,1.18,322.88,[]
98,1018640,202106300730,1.18,310.46,[]
99,1018640,202106300720,1.18,306.32,[]
100,1018640,202106300710,1.18,318.74,[]
101,1018640,202106300700,1.18,293.90,[]
102,1018640,202106300650,1.18,302.18,[]
103,1018640,202106300640,1.18,285.62,[]
104,1018640,202106300630,1.17,309.96,[]
105,1018640,202106300620,1.17,305.83,[]
106,1018640,202106300610,1.17,305.83,[]
107,1018640,202106300600,1.17,314.09,[]
108,1018640,202106300550,1.17,318.22,[]
109,1018640,202106300540,1.17,318.22,[]
110,1018640,202106300530,1.16,317.71,[]
111,1018640,202106300520,1.16,321.83,[]
112,1018640,202106300510,1.16,309.46,[]
113,1018640,202106300500,1.16,321.83,[]
114,1018640,202106300450,1.16,338.34,[]
115,1018640,202106300440,1.16,317.71,[]
116,1018640,202106300430,1.16,309.46,[]
117,1018640,202106300420,1.16,313.58,[]
118,1018640,202106300410,1.15,304.83,[]
119,1018640,202106300400,1.15,317.19,[]
120,1018640,202106300350,1.15,288.36,[]
121,1018640,202106300340,1.15,251.28,[]
122,1018640,202106300330,1.15,234.80,[]
123,1018640,202106300320,1.15,226.57,[]
124,1018640,202106300310,1.15,255.40,[]
125,1018640,202106300300,1.14,250.87,[]
126,1018640,202106300250,1.14,267.32,[]
127,1018640,202106300240,1.14,267.32,[]
128,1018640,202106300230,1.14,267.32,[]
129,1018640,202106300220,1.14,279.66,[]
130,1018640,202106300210,1.14,263.21,[]
131,1018640,202106300200,1.13,287.42,[]
132,1018640,202106300150,1.13,303.84,[]
133,1018640,202106300140,1.13,254.57,[]
134,1018640,202106300130,1.13,258.68,[]
135,1018640,202106300120,1.12,241.86,[]
136,1018640,202106300110,1.12,266.45,[]
137,1018640,202106300100,1.12,278.75,[]
138,1018640,202106300050,1.12,266.45,[]
139,1018640,202106300040,1.12,274.65,[]
140,1018640,202106300030,1.12,282.85,[]
141,1018640,202106300020,1.12,270.55,[]
142,1018640,202106300010,1.12,282.85,[]
143,1018640,202106300000,1.12,274.65,[]
144,1018640,202106292350,1.12,278.75,[]
145,1018640,202106292340,1.12,278.75,[]
146,1018640,202106292330,1.12,274.65,[]
147,1018640,202106292320,1.12,307.45,[]
148,1018640,202106292310,1.12,315.64,[]
149,1018640,202106292300,1.12,250.06,[]
150,1018640,202106292250,1.12,254.15,[]
151,1018640,202106292240,1.12,254.15,[]
152,1018640,202106292230,1.12,278.75,[]
153,1018640,202106292220,1.12,270.55,[]
154,1018640,202106292210,1.12,237.76,[]
155,1018640,202106292200,1.12,221.36,[]
156,1018640,202106292150,1.12,254.15,[]
157,1018640,202106292140,1.12,278.75,[]
158,1018640,202106292130,1.12,286.95,[]
159,1018640,202106292120,1.12,278.75,[]
160,1018640,202106292110,1.12,286.95,[]
161,1018640,202106292100,1.12,278.75,[]
162,1018640,202106292050,1.12,254.15,[]
163,1018640,202106292040,1.12,229.56,[]
164,1018640,202106292030,1.12,241.86,[]
165,1018640,202106292020,1.12,168.07,[]
166,1018640,202106292010,1.12,184.47,[]
167,1018640,202106292000,1.12,176.27,[]
168,1018640,202106291950,1.12,184.47,[]
169,1018640,202106291940,1.12,176.27,[]
170,1018640,202106291930,1.12,176.27,[]
171,1018640,202106291920,1.12,172.17,[]
172,1018640,202106291910,1.12,168.07,[]
173,1018640,202106291900,1.12,172.17,[]
174,1018640,202106291850,1.12,168.07,[]
175,1018640,202106291840,1.12,168.07,[]
176,1018640,202106291830,1.12,176.27,[]
177,1018640,202106291820,1.12,180.37,[]
178,1018640,202106291810,1.12,217.26,[]
179,1018640,202106291800,1.12,250.06,[]
180,1018640,202106291750,1.12,225.46,[]
181,1018640,202106291740,1.12,270.55,[]
182,1018640,202106291730,1.12,303.35,[]
183,1018640,202106291720,1.12,266.45,[]
184,1018640,202106291710,1.12,254.15,[]
185,1018640,202106291700,1.12,278.75,[]
186,1018640,202106291650,1.12,278.75,[]
187,1018640,202106291640,1.12,225.46,[]
188,1018640,202106291630,1.12,213.16,[]
189,1018640,202106291620,1.12,241.86,[]
190,1018640,202106291610,1.12,241.86,[]
191,1018640,202106291600,1.12,176.27,[]
192,1018640,202106291550,1.12,163.97,[]
193,1018640,202106291540,1.12,163.97,[]
194,1018640,202106291530,1.12,172.17,[]
195,1018640,202106291520,1.12,176.27,[]
196,1018640,202106291510,1.12,184.47,[]
197,1018640,202106291500,1.12,184.47,[]
198,1018640,202106291450,1.12,200.86,[]
199,1018640,202106291440,1.12,213.16,[]
200,1018640,202106291430,1.12,245.96,[]
201,1018640,202106291420,1.12,250.06,[]
202,1018640,202106291410,1.12,245.96,[]
203,1018640,202106291400,1.12,258.25,[]
204,1018640,202106291350,1.12,278.75,[]
205,1018640,202106291340,1.12,278.75,[]
206,1018640,202106291330,1.12,266.45,[]
207,1018640,202106291320,1.12,258.25,[]
208,1018640,202106291310,1.11,278.29,[]
209,1018640,202106291300,1.12,270.55,[]
210,1018640,202106291250,1.12,274.65,[]
211,1018640,202106291240,1.12,266.45,[]
212,1018640,202106291230,1.12,286.95,[]
213,1018640,202106291220,1.12,323.84,[]
214,1018640,202106291210,1.12,348.44,[]
215,1018640,202106291200,1.12,336.14,[]
216,1018640,202106291150,1.12,307.45,[]
217,1018640,202106291140,1.12,315.64,[]
218,1018640,202106291130,1.12,348.44,[]
219,1018640,202106291120,1.13,328.48,[]
220,1018640,202106291110,1.13,303.84,[]
221,1018640,202106291100,1.13,295.63,[]
222,1018640,202106291050,1.13,283.31,[]
223,1018640,202106291040,1.13,246.36,[]
224,1018640,202106291030,1.13,238.15,[]
225,1018640,202106291020,1.13,225.83,[]
226,1018640,202106291010,1.13,213.51,[]
227,1018640,202106291000,1.13,197.09,[]
228,1018640,202106290950,1.13,225.83,[]
229,1018640,202106290940,1.13,209.40,[]
230,1018640,202106290930,1.13,188.87,[]
231,1018640,202106290920,1.13,176.56,[]
232,1018640,202106290910,1.13,176.56,[]
233,1018640,202106290900,1.13,172.45,[]
234,1018640,202106290850,1.13,168.34,[]
235,1018640,202106290840,1.13,164.24,[]
236,1018640,202106290830,1.13,164.24,[]
237,1018640,202106290820,1.13,164.24,[]
238,1018640,202106290810,1.13,164.24,[]
239,1018640,202106290800,1.13,168.34,[]
240,1018640,202106290750,1.13,172.45,[]
241,1018640,202106290740,1.13,164.24,[]
242,1018640,202106290730,1.13,172.45,[]
243,1018640,202106290720,1.13,184.77,[]
244,1018640,202106290710,1.13,209.40,[]
245,1018640,202106290700,1.13,225.83,[]
246,1018640,202106290650,1.13,242.25,[]
247,1018640,202106290640,1.14,259.10,[]
248,1018640,202106290630,1.14,250.87,[]
249,1018640,202106290620,1.14,263.21,[]
250,1018640,202106290610,1.14,259.10,[]
251,1018640,202106290600,1.14,238.53,[]
252,1018640,202106290550,1.14,238.53,[]
253,1018640,202106290540,1.14,222.08,[]
254,1018640,202106290530,1.14,213.86,[]
255,1018640,202106290520,1.14,217.97,[]
256,1018640,202106290510,1.14,226.20,[]
257,1018640,202106290500,1.14,234.42,[]
258,1018640,202106290450,1.13,234.04,[]
259,1018640,202106290440,1.13,242.25,[]
260,1018640,202106290430,1.14,201.52,[]
261,1018640,202106290420,1.14,213.86,[]
262,1018640,202106290410,1.14,201.52,[]
263,1018640,202106290400,1.15,251.28,[]
264,1018640,202106290350,1.15,263.64,[]
265,1018640,202106290340,1.15,284.24,[]
266,1018640,202106290330,1.15,313.07,[]
267,1018640,202106290320,1.15,350.15,[]
268,1018640,202106290310,1.15,383.10,[]
269,1018640,202106290300,1.15,374.86,[]
270,1018640,202106290250,1.15,391.34,[]
271,1018640,202106290240,1.15,403.70,[]
272,1018640,202106290230,1.16,338.34,[]
273,1018640,202106290220,1.16,346.59,[]
274,1018640,202106290210,1.16,379.60,[]
275,1018640,202106290200,1.16,350.72,[]
276,1018640,202106290150,1.16,309.46,[]
277,1018640,202106290140,1.16,301.20,[]
278,1018640,202106290130,1.16,325.96,[]
279,1018640,202106290120,1.16,363.10,[]
280,1018640,202106290110,1.17,376.08,[]
281,1018640,202106290100,1.17,355.42,[]
282,1018640,202106290050,1.17,380.22,[]
283,1018640,202106290040,1.17,334.76,[]
284,1018640,202106290030,1.17,314.09,[]
285,1018640,202106290020,1.17,322.36,[]
286,1018640,202106290010,1.17,318.22,[]
287,1018640,202106290000,1.17,293.43,[]
288,1018640,202106282350,1.17,293.43,[]
289,1018640,202106282340,1.17,297.56,[]
290,1018640,202106282330,1.17,326.49,[]
291,1018640,202106282320,1.17,334.76,[]
292,1018640,202106282310,1.17,330.62,[]
293,1018640,202106282300,1.17,351.29,[]
294,1018640,202106282250,1.17,367.82,[]
295,1018640,202106282240,1.17,322.36,[]
296,1018640,202106282230,1.17,276.90,[]
297,1018640,202106282220,1.17,281.03,[]
298,1018640,202106282210,1.17,276.90,[]
299,1018640,202106282200,1.17,227.30,[]
300,1018640,202106282150,1.17,214.90,[]
301,1018640,202106282140,1.17,235.57,[]
302,1018640,202106282130,1.17,247.97,[]
303,1018640,202106282120,1.17,243.83,[]
304,1018640,202106282110,1.18,256.65,[]
305,1018640,202106282100,1.18,231.81,[]
306,1018640,202106282050,1.19,281.94,[]
307,1018640,202106282040,1.19,286.09,[]
308,1018640,202106282030,1.19,273.65,[]
309,1018640,202106282020,1.19,265.36,[]
310,1018640,202106282010,1.19,265.36,[]
311,1018640,202106282000,1.19,252.92,[]
312,1018640,202106281950,1.19,257.06,[]
313,1018640,202106281940,1.19,265.36,[]
314,1018640,202106281930,1.19,257.06,[]
315,1018640,202106281920,1.19,269.50,[]
316,1018640,202106281910,1.19,302.67,[]
317,1018640,202106281900,1.19,294.38,[]
318,1018640,202106281850,1.19,306.82,[]
319,1018640,202106281840,1.19,352.43,[]
320,1018640,202106281830,1.19,385.59,[]
321,1018640,202106281820,1.19,410.47,[]
322,1018640,202106281810,1.20,390.37,[]
323,1018640,202106281800,1.20,361.30,[]
324,1018640,202106281750,1.20,357.15,[]
325,1018640,202106281740,1.20,340.54,[]
326,1018640,202106281730,1.21,349.41,[]
327,1018640,202106281720,1.21,361.88,[]
328,1018640,202106281710,1.21,303.65,[]
329,1018640,202106281700,1.21,274.53,[]
330,1018640,202106281650,1.21,282.85,[]
331,1018640,202106281640,1.21,270.37,[]
332,1018640,202106281630,1.21,278.69,[]
333,1018640,202106281620,1.21,249.58,[]
334,1018640,202106281610,1.21,257.89,[]
335,1018640,202106281600,1.21,266.21,[]
