,wlobscd,ymdhm,wl,fw,links
0,1018610,201206302350,1.47,422.20,[]
1,1018610,201206302340,1.47,422.20,[]
2,1018610,201206302330,1.47,422.20,[]
3,1018610,201206302320,1.47,422.20,[]
4,1018610,201206302310,1.47,422.20,[]
5,1018610,201206302300,1.47,422.20,[]
6,1018610,201206302250,1.47,422.20,[]
7,1018610,201206302240,1.47,422.20,[]
8,1018610,201206302230,1.48,430.28,[]
9,1018610,201206302220,1.48,430.28,[]
10,1018610,201206302210,1.48,430.28,[]
11,1018610,201206302200,1.48,430.28,[]
12,1018610,201206302150,1.48,430.28,[]
13,1018610,201206302140,1.48,430.28,[]
14,1018610,201206302130,1.48,430.28,[]
15,1018610,201206302120,1.48,430.28,[]
16,1018610,201206302110,1.48,430.28,[]
17,1018610,201206302100,1.48,430.28,[]
18,1018610,201206302050,1.48,430.28,[]
19,1018610,201206302040,1.48,430.28,[]
20,1018610,201206302030,1.48,430.28,[]
21,1018610,201206302020,1.48,430.28,[]
22,1018610,201206302010,1.48,430.28,[]
23,1018610,201206302000,1.48,430.28,[]
24,1018610,201206301950,1.48,430.28,[]
25,1018610,201206301940,1.48,430.28,[]
26,1018610,201206301930,1.48,430.28,[]
27,1018610,201206301920,1.48,430.28,[]
28,1018610,201206301910,1.48,430.28,[]
29,1018610,201206301900,1.49,438.44,[]
30,1018610,201206301850,1.49,438.44,[]
31,1018610,201206301840,1.49,438.44,[]
32,1018610,201206301830,1.50,446.66,[]
33,1018610,201206301820,1.51,454.95,[]
34,1018610,201206301810,1.52,463.32,[]
35,1018610,201206301800,1.53,471.75,[]
36,1018610,201206301750,1.54,480.25,[]
37,1018610,201206301740,1.59,523.82,[]
38,1018610,201206301730,1.61,541.73,[]
39,1018610,201206301720,1.64,569.11,[]
40,1018610,201206301710,1.69,616.12,[]
41,1018610,201206301700,1.69,616.12,[]
42,1018610,201206301650,1.70,625.72,[]
43,1018610,201206301640,1.70,625.72,[]
44,1018610,201206301630,1.71,635.40,[]
45,1018610,201206301620,1.71,635.40,[]
