,wlobscd,ymdhm,wl,fw,links
0,1018610,201809302350,1.05,161.31,[]
1,1018610,201809302340,1.05,161.31,[]
2,1018610,201809302330,1.05,161.31,[]
3,1018610,201809302320,1.05,161.31,[]
4,1018610,201809302310,1.05,161.31,[]
5,1018610,201809302300,1.05,161.31,[]
6,1018610,201809302250,1.05,161.31,[]
7,1018610,201809302240,1.05,161.31,[]
8,1018610,201809302230,1.05,161.31,[]
9,1018610,201809302220,1.05,161.31,[]
10,1018610,201809302210,1.05,161.31,[]
11,1018610,201809302200,1.05,161.31,[]
12,1018610,201809302150,1.05,161.31,[]
13,1018610,201809302140,1.05,161.31,[]
14,1018610,201809302130,1.05,161.31,[]
15,1018610,201809302120,1.05,161.31,[]
16,1018610,201809302110,1.05,161.31,[]
17,1018610,201809302100,1.05,161.31,[]
18,1018610,201809302050,1.05,161.31,[]
19,1018610,201809302040,1.05,161.31,[]
20,1018610,201809302030,1.05,161.31,[]
21,1018610,201809302020,1.05,161.31,[]
22,1018610,201809302010,1.05,161.31,[]
23,1018610,201809302000,1.05,161.31,[]
24,1018610,201809301950,1.05,161.31,[]
25,1018610,201809301940,1.05,161.31,[]
26,1018610,201809301930,1.05,161.31,[]
27,1018610,201809301920,1.05,161.31,[]
28,1018610,201809301910,1.05,161.31,[]
29,1018610,201809301900,1.05,161.31,[]
30,1018610,201809301850,1.05,161.31,[]
31,1018610,201809301840,1.05,161.31,[]
32,1018610,201809301830,1.05,161.31,[]
33,1018610,201809301820,1.05,161.31,[]
34,1018610,201809301810,1.05,161.31,[]
35,1018610,201809301800,1.05,161.31,[]
36,1018610,201809301750,1.05,161.31,[]
37,1018610,201809301740,1.05,161.31,[]
38,1018610,201809301730,1.05,161.31,[]
39,1018610,201809301720,1.05,161.31,[]
40,1018610,201809301710,1.05,161.31,[]
41,1018610,201809301700,1.05,161.31,[]
42,1018610,201809301650,1.05,161.31,[]
43,1018610,201809301640,1.05,161.31,[]
44,1018610,201809301630,1.05,161.31,[]
45,1018610,201809301620,1.05,161.31,[]
46,1018610,201809301610,1.05,161.31,[]
47,1018610,201809301600,1.05,161.31,[]
48,1018610,201809301550,1.05,161.31,[]
49,1018610,201809301540,1.05,161.31,[]
50,1018610,201809301530,1.05,161.31,[]
51,1018610,201809301520,1.05,161.31,[]
52,1018610,201809301510,1.05,161.31,[]
53,1018610,201809301500,1.05,161.31,[]
54,1018610,201809301450,1.05,161.31,[]
55,1018610,201809301440,1.05,161.31,[]
56,1018610,201809301430,1.05,161.31,[]
57,1018610,201809301420,1.05,161.31,[]
58,1018610,201809301410,1.05,161.31,[]
59,1018610,201809301400,1.05,161.31,[]
60,1018610,201809301350,1.05,161.31,[]
61,1018610,201809301340,1.05,161.31,[]
62,1018610,201809301330,1.05,161.31,[]
63,1018610,201809301320,1.05,161.31,[]
64,1018610,201809301310,1.05,161.31,[]
65,1018610,201809301300,1.05,161.31,[]
66,1018610,201809301250,1.05,161.31,[]
67,1018610,201809301240,1.05,161.31,[]
68,1018610,201809301230,1.05,161.31,[]
69,1018610,201809301220,1.05,161.31,[]
70,1018610,201809301210,1.05,161.31,[]
71,1018610,201809301200,1.05,161.31,[]
72,1018610,201809301150,1.05,161.31,[]
73,1018610,201809301140,1.05,161.31,[]
74,1018610,201809301130,1.06,166.73,[]
75,1018610,201809301120,1.06,166.73,[]
76,1018610,201809301110,1.06,166.73,[]
77,1018610,201809301100,1.06,166.73,[]
78,1018610,201809301050,1.06,166.73,[]
79,1018610,201809301040,1.06,166.73,[]
80,1018610,201809301030,1.06,166.73,[]
81,1018610,201809301020,1.06,166.73,[]
82,1018610,201809301010,1.06,166.73,[]
83,1018610,201809301000,1.06,166.73,[]
84,1018610,201809300950,1.06,166.73,[]
85,1018610,201809300940,1.06,166.73,[]
86,1018610,201809300930,1.06,166.73,[]
87,1018610,201809300920,1.06,166.73,[]
88,1018610,201809300910,1.06,166.73,[]
89,1018610,201809300900,1.06,166.73,[]
90,1018610,201809300850,1.06,166.73,[]
91,1018610,201809300840,1.06,166.73,[]
92,1018610,201809300830,1.06,166.73,[]
93,1018610,201809300820,1.06,166.73,[]
94,1018610,201809300810,1.06,166.73,[]
95,1018610,201809300800,1.06,166.73,[]
96,1018610,201809300750,1.06,166.73,[]
97,1018610,201809300740,1.06,166.73,[]
98,1018610,201809300730,1.06,166.73,[]
99,1018610,201809300720,1.06,166.73,[]
100,1018610,201809300710,1.06,166.73,[]
101,1018610,201809300700,1.06,166.73,[]
102,1018610,201809300650,1.06,166.73,[]
103,1018610,201809300640,1.06,166.73,[]
104,1018610,201809300630,1.06,166.73,[]
105,1018610,201809300620,1.06,166.73,[]
106,1018610,201809300610,1.06,166.73,[]
