,wlobscd,ymdhm,wl,fw,links
0,1018610,201908312350,1.00,135.52,[]
1,1018610,201908312340,1.00,135.52,[]
2,1018610,201908312330,1.00,135.52,[]
3,1018610,201908312320,1.00,135.52,[]
4,1018610,201908312310,1.00,135.52,[]
5,1018610,201908312300,1.00,135.52,[]
6,1018610,201908312250,1.10,192.51,[]
7,1018610,201908312240,1.10,192.51,[]
8,1018610,201908312230,1.10,192.51,[]
9,1018610,201908312220,1.10,192.51,[]
10,1018610,201908312210,1.14,223.12,[]
11,1018610,201908312200,1.14,223.12,[]
12,1018610,201908312150,1.10,192.51,[]
13,1018610,201908312140,1.20,272.07,[]
14,1018610,201908312130,1.24,306.66,[]
15,1018610,201908312120,1.20,272.07,[]
16,1018610,201908312110,1.30,361.36,[]
17,1018610,201908312100,1.30,361.36,[]
18,1018610,201908312050,1.30,361.36,[]
19,1018610,201908312040,1.30,361.36,[]
20,1018610,201908312030,1.30,361.36,[]
21,1018610,201908312020,1.30,361.36,[]
22,1018610,201908312010,1.30,361.36,[]
23,1018610,201908312000,1.30,361.36,[]
24,1018610,201908311950,1.30,361.36,[]
25,1018610,201908311940,1.30,361.36,[]
26,1018610,201908311930,1.30,361.36,[]
27,1018610,201908311920,1.30,361.36,[]
28,1018610,201908311910,1.30,361.36,[]
29,1018610,201908311900,1.30,361.36,[]
30,1018610,201908311850,1.30,361.36,[]
31,1018610,201908311840,1.30,361.36,[]
32,1018610,201908311830,1.30,361.36,[]
33,1018610,201908311820,1.30,361.36,[]
34,1018610,201908311810,1.30,361.36,[]
35,1018610,201908311800,1.30,361.36,[]
36,1018610,201908311750,1.30,361.36,[]
37,1018610,201908311740,1.30,361.36,[]
38,1018610,201908311730,1.20,272.07,[]
39,1018610,201908311720,1.20,272.07,[]
40,1018610,201908311710,1.20,272.07,[]
41,1018610,201908311700,1.20,272.07,[]
42,1018610,201908311650,1.20,272.07,[]
43,1018610,201908311640,1.20,272.07,[]
44,1018610,201908311630,1.20,272.07,[]
45,1018610,201908311620,1.20,272.07,[]
46,1018610,201908311610,1.20,272.07,[]
47,1018610,201908311600,1.20,272.07,[]
48,1018610,201908311550,1.20,272.07,[]
49,1018610,201908311540,1.20,272.07,[]
50,1018610,201908311530,1.20,272.07,[]
51,1018610,201908311520,1.20,272.07,[]
52,1018610,201908311510,1.20,272.07,[]
53,1018610,201908311500,1.20,272.07,[]
54,1018610,201908311450,1.20,272.07,[]
55,1018610,201908311440,1.20,272.07,[]
56,1018610,201908311430,1.20,272.07,[]
57,1018610,201908311420,1.20,272.07,[]
58,1018610,201908311410,1.20,272.07,[]
59,1018610,201908311400,1.20,272.07,[]
60,1018610,201908311350,1.20,272.07,[]
61,1018610,201908311340,1.20,272.07,[]
62,1018610,201908311330,1.20,272.07,[]
63,1018610,201908311320,1.20,272.07,[]
64,1018610,201908311310,1.20,272.07,[]
65,1018610,201908311300,1.20,272.07,[]
66,1018610,201908311250,1.20,272.07,[]
67,1018610,201908311240,1.20,272.07,[]
68,1018610,201908311230,1.24,306.66,[]
69,1018610,201908311220,1.24,306.66,[]
70,1018610,201908311210,1.24,306.66,[]
71,1018610,201908311200,1.24,306.66,[]
72,1018610,201908311150,1.24,306.66,[]
73,1018610,201908311140,1.20,272.07,[]
74,1018610,201908311130,1.20,272.07,[]
75,1018610,201908311120,1.14,223.12,[]
76,1018610,201908311110,1.10,192.51,[]
77,1018610,201908311100,1.00,135.52,[]
78,1018610,201908311050,1.00,135.52,[]
79,1018610,201908311040,1.00,135.52,[]
80,1018610,201908311030,1.00,135.52,[]
81,1018610,201908311020,1.00,135.52,[]
82,1018610,201908311010,1.00,135.52,[]
83,1018610,201908311000,1.00,135.52,[]
84,1018610,201908310950,1.00,135.52,[]
85,1018610,201908310940,1.00,135.52,[]
86,1018610,201908310930,1.00,135.52,[]
87,1018610,201908310920,1.00,135.52,[]
88,1018610,201908310910,1.00,135.52,[]
89,1018610,201908310900,1.00,135.52,[]
90,1018610,201908310850,1.00,135.52,[]
91,1018610,201908310840,1.00,135.52,[]
92,1018610,201908310830,1.00,135.52,[]
93,1018610,201908310820,1.00,135.52,[]
94,1018610,201908310810,1.00,135.52,[]
95,1018610,201908310800,1.00,135.52,[]
96,1018610,201908310750,1.00,135.52,[]
97,1018610,201908310740,1.00,135.52,[]
98,1018610,201908310730,1.00,135.52,[]
99,1018610,201908310720,1.00,135.52,[]
100,1018610,201908310710,1.00,135.52,[]
101,1018610,201908310700,1.00,135.52,[]
102,1018610,201908310650,1.00,135.52,[]
103,1018610,201908310640,1.00,135.52,[]
104,1018610,201908310630,1.00,135.52,[]
105,1018610,201908310620,1.00,135.52,[]
106,1018610,201908310610,1.00,135.52,[]
107,1018610,201908310600,1.00,135.52,[]
108,1018610,201908310550,1.00,135.52,[]
109,1018610,201908310540,1.00,135.52,[]
110,1018610,201908310530,1.00,135.52,[]
111,1018610,201908310520,1.00,135.52,[]
112,1018610,201908310510,1.00,135.52,[]
113,1018610,201908310500,1.00,135.52,[]
114,1018610,201908310450,1.00,135.52,[]
115,1018610,201908310440,1.00,135.52,[]
