,wlobscd,ymdhm,wl,fw,links
0,1018640,201609302350,1.01, ,[]
1,1018640,201609302340,1.01, ,[]
2,1018640,201609302330,1.01, ,[]
3,1018640,201609302320,1.01, ,[]
4,1018640,201609302310,1.01, ,[]
5,1018640,201609302300,1.01, ,[]
6,1018640,201609302250,1.01, ,[]
7,1018640,201609302240,1.01, ,[]
8,1018640,201609302230,1.01, ,[]
9,1018640,201609302220,1.01, ,[]
10,1018640,201609302210,1.01, ,[]
11,1018640,201609302200,1.01, ,[]
12,1018640,201609302150,1.01, ,[]
13,1018640,201609302140,1.01, ,[]
14,1018640,201609302130,1.01, ,[]
15,1018640,201609302120,1.01, ,[]
16,1018640,201609302110,1.01, ,[]
17,1018640,201609302100,1.01, ,[]
18,1018640,201609302050,1.01, ,[]
19,1018640,201609302040,1.01, ,[]
20,1018640,201609302030,1.01, ,[]
21,1018640,201609302020,1.01, ,[]
22,1018640,201609302010,1.01, ,[]
23,1018640,201609302000,1.01, ,[]
24,1018640,201609301950,1.01, ,[]
25,1018640,201609301940,1.01, ,[]
26,1018640,201609301930,1.01, ,[]
27,1018640,201609301920,1.01, ,[]
28,1018640,201609301910,1.01, ,[]
29,1018640,201609301900,1.01, ,[]
30,1018640,201609301850,1.01, ,[]
31,1018640,201609301840,1.01, ,[]
32,1018640,201609301830,1.01, ,[]
33,1018640,201609301820,1.01, ,[]
34,1018640,201609301810,1.01, ,[]
35,1018640,201609301800,1.01, ,[]
36,1018640,201609301750,1.01, ,[]
37,1018640,201609301740,1.01, ,[]
38,1018640,201609301730,1.01, ,[]
39,1018640,201609301720,1.01, ,[]
40,1018640,201609301710,1.01, ,[]
41,1018640,201609301700,1.01, ,[]
42,1018640,201609301650,1.01, ,[]
43,1018640,201609301640,1.01, ,[]
44,1018640,201609301630,1.01, ,[]
45,1018640,201609301620,1.01, ,[]
46,1018640,201609301610,1.01, ,[]
47,1018640,201609301600,1.01, ,[]
48,1018640,201609301550,1.02, ,[]
49,1018640,201609301540,1.02, ,[]
50,1018640,201609301530,1.02, ,[]
51,1018640,201609301520,1.02, ,[]
52,1018640,201609301510,1.02, ,[]
53,1018640,201609301500,1.02, ,[]
54,1018640,201609301450,1.02, ,[]
55,1018640,201609301440,1.02, ,[]
56,1018640,201609301430,1.02, ,[]
57,1018640,201609301420,1.02, ,[]
58,1018640,201609301410,1.02, ,[]
59,1018640,201609301400,1.02, ,[]
60,1018640,201609301350,1.02, ,[]
61,1018640,201609301340,1.02, ,[]
62,1018640,201609301330,1.02, ,[]
63,1018640,201609301320,1.02, ,[]
