,wlobscd,ymdhm,wl,fw,links
0,1018640,201310312350,1.14,2054.51,[]
1,1018640,201310312340,1.14,2054.51,[]
2,1018640,201310312330,1.13,2054.51,[]
3,1018640,201310312320,1.13,2054.51,[]
4,1018640,201310312310,1.12,2054.51,[]
5,1018640,201310312300,1.12,2054.51,[]
6,1018640,201310312250,1.11,2054.51,[]
7,1018640,201310312240,1.11,2054.51,[]
8,1018640,201310312230,1.10,2054.51,[]
9,1018640,201310312220,1.09,2054.51,[]
10,1018640,201310312210,1.08,2054.51,[]
11,1018640,201310312200,1.07,2054.51,[]
12,1018640,201310312150,1.07,2054.51,[]
13,1018640,201310312140,1.07,2054.51,[]
14,1018640,201310312130,1.07,2054.51,[]
15,1018640,201310312120,1.07,2054.51,[]
16,1018640,201310312110,1.07,2054.51,[]
17,1018640,201310312100,1.06,2054.51,[]
18,1018640,201310312050,1.06,2054.51,[]
19,1018640,201310312040,1.06,2054.51,[]
20,1018640,201310312030,1.06,2054.51,[]
21,1018640,201310312020,1.06,2054.51,[]
22,1018640,201310312010,1.06,2054.51,[]
23,1018640,201310312000,1.06,2054.51,[]
24,1018640,201310311950,1.06,2054.51,[]
25,1018640,201310311940,1.06,2054.51,[]
26,1018640,201310311930,1.06,2054.51,[]
27,1018640,201310311920,1.06,2054.51,[]
28,1018640,201310311910,1.06,2054.51,[]
29,1018640,201310311900,1.06,2054.51,[]
30,1018640,201310311850,1.06,2054.51,[]
31,1018640,201310311840,1.06,2054.51,[]
32,1018640,201310311830,1.06,2054.51,[]
33,1018640,201310311820,1.06,2054.51,[]
34,1018640,201310311810,1.06,2054.51,[]
35,1018640,201310311800,1.06,2054.51,[]
36,1018640,201310311750,1.06,2054.51,[]
37,1018640,201310311740,1.06,2054.51,[]
38,1018640,201310311730,1.06,2054.51,[]
39,1018640,201310311720,1.06,2054.51,[]
40,1018640,201310311710,1.06,2054.51,[]
41,1018640,201310311700,1.06,2054.51,[]
42,1018640,201310311650,1.06,2054.51,[]
43,1018640,201310311640,1.06,2054.51,[]
44,1018640,201310311630,1.06,2054.51,[]
45,1018640,201310311620,1.06,2054.51,[]
46,1018640,201310311610,1.06,2054.51,[]
47,1018640,201310311600,1.06,2054.51,[]
48,1018640,201310311550,1.06,2054.51,[]
49,1018640,201310311540,1.06,2054.51,[]
50,1018640,201310311530,1.06,2054.51,[]
51,1018640,201310311520,1.06,2054.51,[]
52,1018640,201310311510,1.06,2054.51,[]
53,1018640,201310311500,1.07,2054.51,[]
54,1018640,201310311450,1.07,2054.51,[]
55,1018640,201310311440,1.07,2054.51,[]
56,1018640,201310311430,1.07,2054.51,[]
57,1018640,201310311420,1.07,2054.51,[]
58,1018640,201310311410,1.07,2054.51,[]
59,1018640,201310311400,1.07,2054.51,[]
60,1018640,201310311350,1.07,2054.51,[]
61,1018640,201310311340,1.07,2054.51,[]
62,1018640,201310311330,1.07,2054.51,[]
63,1018640,201310311320,1.07,2054.51,[]
64,1018640,201310311310,1.07,2054.51,[]
65,1018640,201310311300,1.07,2054.51,[]
66,1018640,201310311250,1.07,2054.51,[]
67,1018640,201310311240,1.06,2054.51,[]
68,1018640,201310311230,1.06,2054.51,[]
69,1018640,201310311220,1.06,2054.51,[]
70,1018640,201310311210,1.06,2054.51,[]
71,1018640,201310311200,1.06,2054.51,[]
72,1018640,201310311150,1.06,2054.51,[]
73,1018640,201310311140,1.06,2054.51,[]
74,1018640,201310311130,1.06,2054.51,[]
75,1018640,201310311120,1.06,2054.51,[]
76,1018640,201310311110,1.06,2054.51,[]
77,1018640,201310311100,1.06,2054.51,[]
78,1018640,201310311050,1.06,2054.51,[]
79,1018640,201310311040,1.06,2054.51,[]
80,1018640,201310311030,1.06,2054.51,[]
