,wlobscd,ymdhm,wl,fw,links
0,1018640,201806302350,1.21,628.73,[]
1,1018640,201806302340,1.21,620.83,[]
2,1018640,201806302330,1.21,616.87,[]
3,1018640,201806302320,1.21,632.69,[]
4,1018640,201806302310,1.21,628.73,[]
5,1018640,201806302300,1.22,629.79,[]
6,1018640,201806302250,1.23,662.60,[]
7,1018640,201806302240,1.23,626.89,[]
8,1018640,201806302230,1.24,651.79,[]
9,1018640,201806302220,1.25,648.90,[]
10,1018640,201806302210,1.25,640.94,[]
11,1018640,201806302200,1.25,652.88,[]
12,1018640,201806302150,1.26,689.86,[]
13,1018640,201806302140,1.26,689.86,[]
14,1018640,201806302130,1.26,661.95,[]
15,1018640,201806302120,1.27,627.11,[]
16,1018640,201806302110,1.28,648.16,[]
17,1018640,201806302100,1.28,644.16,[]
18,1018640,201806302050,1.28,628.16,[]
19,1018640,201806302040,1.28,636.16,[]
20,1018640,201806302030,1.28,644.16,[]
21,1018640,201806302020,1.29,637.22,[]
22,1018640,201806302010,1.27,603.14,[]
23,1018640,201806302000,1.27,603.14,[]
24,1018640,201806301950,1.25,545.39,[]
25,1018640,201806301940,1.24,484.87,[]
26,1018640,201806301930,1.24,544.48,[]
27,1018640,201806301920,1.24,528.58,[]
28,1018640,201806301910,1.24,500.76,[]
29,1018640,201806301900,1.24,528.58,[]
30,1018640,201806301850,1.24,568.33,[]
31,1018640,201806301840,1.24,556.40,[]
32,1018640,201806301830,1.24,512.69,[]
33,1018640,201806301820,1.24,484.87,[]
34,1018640,201806301810,1.24,504.74,[]
35,1018640,201806301800,1.24,484.87,[]
36,1018640,201806301750,1.24,520.63,[]
37,1018640,201806301740,1.24,484.87,[]
38,1018640,201806301730,1.24,504.74,[]
39,1018640,201806301720,1.24,524.61,[]
40,1018640,201806301710,1.24,552.43,[]
41,1018640,201806301700,1.24,544.48,[]
42,1018640,201806301650,1.24,548.45,[]
43,1018640,201806301640,1.24,552.43,[]
44,1018640,201806301630,1.24,556.40,[]
45,1018640,201806301620,1.24,564.35,[]
46,1018640,201806301610,1.24,552.43,[]
47,1018640,201806301600,1.24,560.38,[]
48,1018640,201806301550,1.24,556.40,[]
49,1018640,201806301540,1.24,536.53,[]
50,1018640,201806301530,1.24,504.74,[]
51,1018640,201806301520,1.24,500.76,[]
52,1018640,201806301510,1.24,476.92,[]
53,1018640,201806301500,1.24,532.56,[]
54,1018640,201806301450,1.24,540.51,[]
55,1018640,201806301440,1.24,540.51,[]
56,1018640,201806301430,1.24,548.45,[]
57,1018640,201806301420,1.24,524.61,[]
58,1018640,201806301410,1.24,536.53,[]
59,1018640,201806301400,1.23,547.53,[]
60,1018640,201806301350,1.23,543.57,[]
61,1018640,201806301340,1.23,563.40,[]
62,1018640,201806301330,1.23,563.40,[]
63,1018640,201806301320,1.23,551.50,[]
64,1018640,201806301310,1.23,547.53,[]
65,1018640,201806301300,1.23,531.66,[]
66,1018640,201806301250,1.23,523.73,[]
67,1018640,201806301240,1.23,503.89,[]
68,1018640,201806301230,1.23,507.86,[]
69,1018640,201806301220,1.23,499.92,[]
