,wlobscd,ymdhm,wl,fw,links
0,1018610,202106302350,1.37,429.26,[]
1,1018610,202106302340,1.37,429.26,[]
2,1018610,202106302330,1.37,429.26,[]
3,1018610,202106302320,1.37,429.26,[]
4,1018610,202106302310,1.37,429.26,[]
5,1018610,202106302300,1.37,429.26,[]
6,1018610,202106302250,1.37,429.26,[]
7,1018610,202106302240,1.37,429.26,[]
8,1018610,202106302230,1.37,429.26,[]
9,1018610,202106302220,1.37,429.26,[]
10,1018610,202106302210,1.37,429.26,[]
11,1018610,202106302200,1.37,429.26,[]
12,1018610,202106302150,1.37,429.26,[]
13,1018610,202106302140,1.37,429.26,[]
14,1018610,202106302130,1.37,429.26,[]
15,1018610,202106302120,1.37,429.26,[]
16,1018610,202106302110,1.37,429.26,[]
17,1018610,202106302100,1.37,429.26,[]
18,1018610,202106302050,1.37,429.26,[]
19,1018610,202106302040,1.37,429.26,[]
20,1018610,202106302030,1.37,429.26,[]
21,1018610,202106302020,1.37,429.26,[]
22,1018610,202106302010,1.37,429.26,[]
23,1018610,202106302000,1.37,429.26,[]
24,1018610,202106301950,1.37,429.26,[]
25,1018610,202106301940,1.37,429.26,[]
26,1018610,202106301930,1.37,429.26,[]
27,1018610,202106301920,1.37,429.26,[]
28,1018610,202106301910,1.37,429.26,[]
29,1018610,202106301900,1.37,429.26,[]
30,1018610,202106301850,1.37,429.26,[]
31,1018610,202106301840,1.37,429.26,[]
32,1018610,202106301830,1.37,429.26,[]
33,1018610,202106301820,1.37,429.26,[]
34,1018610,202106301810,1.37,429.26,[]
35,1018610,202106301800,1.37,429.26,[]
36,1018610,202106301750,1.37,429.26,[]
37,1018610,202106301740,1.37,429.26,[]
38,1018610,202106301730,1.37,429.26,[]
39,1018610,202106301720,1.37,429.26,[]
40,1018610,202106301710,1.37,429.26,[]
41,1018610,202106301700,1.37,429.26,[]
42,1018610,202106301650,1.37,429.26,[]
43,1018610,202106301640,1.37,429.26,[]
44,1018610,202106301630,1.37,429.26,[]
45,1018610,202106301620,1.37,429.26,[]
46,1018610,202106301610,1.37,429.26,[]
47,1018610,202106301600,1.37,429.26,[]
48,1018610,202106301550,1.37,429.26,[]
49,1018610,202106301540,1.37,429.26,[]
50,1018610,202106301530,1.37,429.26,[]
51,1018610,202106301520,1.37,429.26,[]
52,1018610,202106301510,1.37,429.26,[]
53,1018610,202106301500,1.37,429.26,[]
54,1018610,202106301450,1.37,429.26,[]
55,1018610,202106301440,1.37,429.26,[]
56,1018610,202106301430,1.37,429.26,[]
57,1018610,202106301420,1.37,429.26,[]
58,1018610,202106301410,1.37,429.26,[]
59,1018610,202106301400,1.37,429.26,[]
60,1018610,202106301350,1.36,419.29,[]
61,1018610,202106301340,1.36,419.29,[]
62,1018610,202106301330,1.36,419.29,[]
63,1018610,202106301320,1.36,419.29,[]
64,1018610,202106301310,1.36,419.29,[]
65,1018610,202106301300,1.36,419.29,[]
66,1018610,202106301250,1.36,419.29,[]
67,1018610,202106301240,1.36,419.29,[]
68,1018610,202106301230,1.36,419.29,[]
69,1018610,202106301220,1.36,419.29,[]
70,1018610,202106301210,1.36,419.29,[]
71,1018610,202106301200,1.36,419.29,[]
72,1018610,202106301150,1.36,419.29,[]
73,1018610,202106301140,1.36,419.29,[]
74,1018610,202106301130,1.36,419.29,[]
75,1018610,202106301120,1.36,419.29,[]
76,1018610,202106301110,1.36,419.29,[]
77,1018610,202106301100,1.36,419.29,[]
78,1018610,202106301050,1.36,419.29,[]
79,1018610,202106301040,1.36,419.29,[]
80,1018610,202106301030,1.36,419.29,[]
81,1018610,202106301020,1.36,419.29,[]
82,1018610,202106301010,1.36,419.29,[]
83,1018610,202106301000,1.36,419.29,[]
84,1018610,202106300950,1.36,419.29,[]
85,1018610,202106300940,1.36,419.29,[]
86,1018610,202106300930,1.35,409.42,[]
87,1018610,202106300920,1.35,409.42,[]
88,1018610,202106300910,1.35,409.42,[]
89,1018610,202106300900,1.34,399.63,[]
90,1018610,202106300850,1.34,399.63,[]
91,1018610,202106300840,1.33,389.93,[]
92,1018610,202106300830,1.31,370.79,[]
93,1018610,202106300820,1.29,352.01,[]
94,1018610,202106300810,1.27,333.60,[]
95,1018610,202106300800,1.27,333.60,[]
96,1018610,202106300750,1.27,333.60,[]
97,1018610,202106300740,1.27,333.60,[]
98,1018610,202106300730,1.27,333.60,[]
99,1018610,202106300720,1.27,333.60,[]
100,1018610,202106300710,1.27,333.60,[]
101,1018610,202106300700,1.27,333.60,[]
102,1018610,202106300650,1.27,333.60,[]
103,1018610,202106300640,1.27,333.60,[]
104,1018610,202106300630,1.27,333.60,[]
105,1018610,202106300620,1.27,333.60,[]
106,1018610,202106300610,1.27,333.60,[]
107,1018610,202106300600,1.27,333.60,[]
108,1018610,202106300550,1.27,333.60,[]
109,1018610,202106300540,1.27,333.60,[]
110,1018610,202106300530,1.27,333.60,[]
111,1018610,202106300520,1.27,333.60,[]
112,1018610,202106300510,1.27,333.60,[]
113,1018610,202106300500,1.27,333.60,[]
114,1018610,202106300450,1.27,333.60,[]
115,1018610,202106300440,1.27,333.60,[]
116,1018610,202106300430,1.26,324.53,[]
117,1018610,202106300420,1.26,324.53,[]
118,1018610,202106300410,1.26,324.53,[]
119,1018610,202106300400,1.26,324.53,[]
120,1018610,202106300350,1.26,324.53,[]
121,1018610,202106300340,1.26,324.53,[]
122,1018610,202106300330,1.26,324.53,[]
123,1018610,202106300320,1.26,324.53,[]
124,1018610,202106300310,1.26,324.53,[]
125,1018610,202106300300,1.26,324.53,[]
126,1018610,202106300250,1.26,324.53,[]
127,1018610,202106300240,1.26,324.53,[]
128,1018610,202106300230,1.26,324.53,[]
129,1018610,202106300220,1.26,324.53,[]
130,1018610,202106300210,1.26,324.53,[]
131,1018610,202106300200,1.26,324.53,[]
132,1018610,202106300150,1.25,315.55,[]
133,1018610,202106300140,1.25,315.55,[]
134,1018610,202106300130,1.25,315.55,[]
135,1018610,202106300120,1.25,315.55,[]
136,1018610,202106300110,1.24,306.66,[]
137,1018610,202106300100,1.23,297.87,[]
138,1018610,202106300050,1.23,297.87,[]
139,1018610,202106300040,1.21,280.58,[]
140,1018610,202106300030,1.20,272.07,[]
141,1018610,202106300020,1.20,272.07,[]
142,1018610,202106300010,1.20,272.07,[]
143,1018610,202106300000,1.21,280.58,[]
144,1018610,202106292350,1.21,280.58,[]
145,1018610,202106292340,1.21,280.58,[]
146,1018610,202106292330,1.21,280.58,[]
147,1018610,202106292320,1.21,280.58,[]
148,1018610,202106292310,1.21,280.58,[]
149,1018610,202106292300,1.21,280.58,[]
150,1018610,202106292250,1.21,280.58,[]
151,1018610,202106292240,1.21,280.58,[]
152,1018610,202106292230,1.21,280.58,[]
153,1018610,202106292220,1.21,280.58,[]
154,1018610,202106292210,1.21,280.58,[]
155,1018610,202106292200,1.21,280.58,[]
156,1018610,202106292150,1.21,280.58,[]
157,1018610,202106292140,1.21,280.58,[]
158,1018610,202106292130,1.21,280.58,[]
159,1018610,202106292120,1.21,280.58,[]
160,1018610,202106292110,1.21,280.58,[]
161,1018610,202106292100,1.21,280.58,[]
162,1018610,202106292050,1.21,280.58,[]
163,1018610,202106292040,1.21,280.58,[]
164,1018610,202106292030,1.21,280.58,[]
165,1018610,202106292020,1.21,280.58,[]
166,1018610,202106292010,1.21,280.58,[]
167,1018610,202106292000,1.21,280.58,[]
168,1018610,202106291950,1.21,280.58,[]
169,1018610,202106291940,1.21,280.58,[]
170,1018610,202106291930,1.21,280.58,[]
171,1018610,202106291920,1.21,280.58,[]
172,1018610,202106291910,1.21,280.58,[]
173,1018610,202106291900,1.21,280.58,[]
174,1018610,202106291850,1.21,280.58,[]
175,1018610,202106291840,1.21,280.58,[]
176,1018610,202106291830,1.21,280.58,[]
177,1018610,202106291820,1.21,280.58,[]
178,1018610,202106291810,1.21,280.58,[]
179,1018610,202106291800,1.21,280.58,[]
180,1018610,202106291750,1.21,280.58,[]
181,1018610,202106291740,1.21,280.58,[]
182,1018610,202106291730,1.21,280.58,[]
183,1018610,202106291720,1.21,280.58,[]
184,1018610,202106291710,1.21,280.58,[]
185,1018610,202106291700,1.21,280.58,[]
186,1018610,202106291650,1.21,280.58,[]
187,1018610,202106291640,1.21,280.58,[]
188,1018610,202106291630,1.21,280.58,[]
189,1018610,202106291620,1.21,280.58,[]
190,1018610,202106291610,1.21,280.58,[]
191,1018610,202106291600,1.21,280.58,[]
192,1018610,202106291550,1.21,280.58,[]
193,1018610,202106291540,1.21,280.58,[]
194,1018610,202106291530,1.21,280.58,[]
195,1018610,202106291520,1.21,280.58,[]
196,1018610,202106291510,1.21,280.58,[]
197,1018610,202106291500,1.21,280.58,[]
198,1018610,202106291450,1.21,280.58,[]
199,1018610,202106291440,1.21,280.58,[]
200,1018610,202106291430,1.21,280.58,[]
201,1018610,202106291420,1.21,280.58,[]
202,1018610,202106291410,1.21,280.58,[]
203,1018610,202106291400,1.21,280.58,[]
204,1018610,202106291350,1.21,280.58,[]
205,1018610,202106291340,1.21,280.58,[]
206,1018610,202106291330,1.21,280.58,[]
207,1018610,202106291320,1.21,280.58,[]
208,1018610,202106291310,1.21,280.58,[]
209,1018610,202106291300,1.21,280.58,[]
210,1018610,202106291250,1.21,280.58,[]
211,1018610,202106291240,1.21,280.58,[]
212,1018610,202106291230,1.21,280.58,[]
213,1018610,202106291220,1.21,280.58,[]
214,1018610,202106291210,1.21,280.58,[]
215,1018610,202106291200,1.21,280.58,[]
216,1018610,202106291150,1.21,280.58,[]
217,1018610,202106291140,1.21,280.58,[]
218,1018610,202106291130,1.21,280.58,[]
219,1018610,202106291120,1.21,280.58,[]
220,1018610,202106291110,1.21,280.58,[]
221,1018610,202106291100,1.21,280.58,[]
222,1018610,202106291050,1.21,280.58,[]
223,1018610,202106291040,1.21,280.58,[]
224,1018610,202106291030,1.21,280.58,[]
225,1018610,202106291020,1.21,280.58,[]
226,1018610,202106291010,1.21,280.58,[]
227,1018610,202106291000,1.21,280.58,[]
228,1018610,202106290950,1.21,280.58,[]
229,1018610,202106290940,1.21,280.58,[]
230,1018610,202106290930,1.21,280.58,[]
231,1018610,202106290920,1.21,280.58,[]
232,1018610,202106290910,1.21,280.58,[]
233,1018610,202106290900,1.21,280.58,[]
234,1018610,202106290850,1.21,280.58,[]
235,1018610,202106290840,1.21,280.58,[]
236,1018610,202106290830,1.21,280.58,[]
237,1018610,202106290820,1.21,280.58,[]
238,1018610,202106290810,1.21,280.58,[]
239,1018610,202106290800,1.21,280.58,[]
240,1018610,202106290750,1.21,280.58,[]
241,1018610,202106290740,1.21,280.58,[]
242,1018610,202106290730,1.21,280.58,[]
243,1018610,202106290720,1.21,280.58,[]
244,1018610,202106290710,1.21,280.58,[]
245,1018610,202106290700,1.21,280.58,[]
246,1018610,202106290650,1.21,280.58,[]
247,1018610,202106290640,1.21,280.58,[]
248,1018610,202106290630,1.21,280.58,[]
249,1018610,202106290620,1.21,280.58,[]
250,1018610,202106290610,1.21,280.58,[]
251,1018610,202106290600,1.21,280.58,[]
252,1018610,202106290550,1.21,280.58,[]
253,1018610,202106290540,1.21,280.58,[]
254,1018610,202106290530,1.21,280.58,[]
255,1018610,202106290520,1.21,280.58,[]
256,1018610,202106290510,1.21,280.58,[]
257,1018610,202106290500,1.21,280.58,[]
258,1018610,202106290450,1.21,280.58,[]
259,1018610,202106290440,1.21,280.58,[]
260,1018610,202106290430,1.21,280.58,[]
261,1018610,202106290420,1.21,280.58,[]
262,1018610,202106290410,1.21,280.58,[]
263,1018610,202106290400,1.22,289.18,[]
264,1018610,202106290350,1.22,289.18,[]
265,1018610,202106290340,1.22,289.18,[]
266,1018610,202106290330,1.22,289.18,[]
267,1018610,202106290320,1.22,289.18,[]
268,1018610,202106290310,1.22,289.18,[]
269,1018610,202106290300,1.22,289.18,[]
270,1018610,202106290250,1.22,289.18,[]
271,1018610,202106290240,1.22,289.18,[]
272,1018610,202106290230,1.22,289.18,[]
273,1018610,202106290220,1.22,289.18,[]
274,1018610,202106290210,1.22,289.18,[]
275,1018610,202106290200,1.22,289.18,[]
276,1018610,202106290150,1.22,289.18,[]
277,1018610,202106290140,1.22,289.18,[]
278,1018610,202106290130,1.22,289.18,[]
279,1018610,202106290120,1.22,289.18,[]
280,1018610,202106290110,1.23,297.87,[]
281,1018610,202106290100,1.23,297.87,[]
282,1018610,202106290050,1.23,297.87,[]
283,1018610,202106290040,1.24,306.66,[]
284,1018610,202106290030,1.24,306.66,[]
285,1018610,202106290020,1.25,315.55,[]
286,1018610,202106290010,1.26,324.53,[]
287,1018610,202106290000,1.26,324.53,[]
288,1018610,202106282350,1.26,324.53,[]
289,1018610,202106282340,1.26,324.53,[]
290,1018610,202106282330,1.26,324.53,[]
291,1018610,202106282320,1.26,324.53,[]
292,1018610,202106282310,1.26,324.53,[]
293,1018610,202106282300,1.26,324.53,[]
294,1018610,202106282250,1.26,324.53,[]
295,1018610,202106282240,1.26,324.53,[]
296,1018610,202106282230,1.26,324.53,[]
297,1018610,202106282220,1.26,324.53,[]
298,1018610,202106282210,1.26,324.53,[]
299,1018610,202106282200,1.26,324.53,[]
300,1018610,202106282150,1.26,324.53,[]
301,1018610,202106282140,1.26,324.53,[]
302,1018610,202106282130,1.26,324.53,[]
303,1018610,202106282120,1.26,324.53,[]
304,1018610,202106282110,1.26,324.53,[]
305,1018610,202106282100,1.26,324.53,[]
306,1018610,202106282050,1.26,324.53,[]
307,1018610,202106282040,1.26,324.53,[]
308,1018610,202106282030,1.26,324.53,[]
309,1018610,202106282020,1.26,324.53,[]
310,1018610,202106282010,1.26,324.53,[]
311,1018610,202106282000,1.26,324.53,[]
312,1018610,202106281950,1.26,324.53,[]
313,1018610,202106281940,1.26,324.53,[]
314,1018610,202106281930,1.26,324.53,[]
315,1018610,202106281920,1.26,324.53,[]
316,1018610,202106281910,1.26,324.53,[]
317,1018610,202106281900,1.26,324.53,[]
318,1018610,202106281850,1.26,324.53,[]
319,1018610,202106281840,1.26,324.53,[]
320,1018610,202106281830,1.26,324.53,[]
321,1018610,202106281820,1.26,324.53,[]
322,1018610,202106281810,1.26,324.53,[]
323,1018610,202106281800,1.26,324.53,[]
324,1018610,202106281750,1.26,324.53,[]
325,1018610,202106281740,1.26,324.53,[]
326,1018610,202106281730,1.26,324.53,[]
327,1018610,202106281720,1.26,324.53,[]
328,1018610,202106281710,1.26,324.53,[]
329,1018610,202106281700,1.26,324.53,[]
330,1018610,202106281650,1.26,324.53,[]
331,1018610,202106281640,1.26,324.53,[]
332,1018610,202106281630,1.26,324.53,[]
333,1018610,202106281620,1.26,324.53,[]
334,1018610,202106281610,1.27,333.60,[]
335,1018610,202106281600,1.27,333.60,[]
336,1018610,202106281550,1.27,333.60,[]
337,1018610,202106281540,1.27,333.60,[]
338,1018610,202106281530,1.27,333.60,[]
339,1018610,202106281520,1.27,333.60,[]
340,1018610,202106281510,1.27,333.60,[]
341,1018610,202106281500,1.27,333.60,[]
342,1018610,202106281450,1.27,333.60,[]
343,1018610,202106281440,1.27,333.60,[]
344,1018610,202106281430,1.27,333.60,[]
345,1018610,202106281420,1.27,333.60,[]
346,1018610,202106281410,1.27,333.60,[]
347,1018610,202106281400,1.27,333.60,[]
348,1018610,202106281350,1.27,333.60,[]
349,1018610,202106281340,1.27,333.60,[]
350,1018610,202106281330,1.27,333.60,[]
351,1018610,202106281320,1.27,333.60,[]
352,1018610,202106281310,1.27,333.60,[]
353,1018610,202106281300,1.27,333.60,[]
354,1018610,202106281250,1.27,333.60,[]
355,1018610,202106281240,1.27,333.60,[]
356,1018610,202106281230,1.27,333.60,[]
357,1018610,202106281220,1.27,333.60,[]
358,1018610,202106281210,1.27,333.60,[]
359,1018610,202106281200,1.27,333.60,[]
360,1018610,202106281150,1.27,333.60,[]
361,1018610,202106281140,1.27,333.60,[]
362,1018610,202106281130,1.28,342.76,[]
363,1018610,202106281120,1.28,342.76,[]
364,1018610,202106281110,1.28,342.76,[]
365,1018610,202106281100,1.29,352.01,[]
366,1018610,202106281050,1.30,361.36,[]
367,1018610,202106281040,1.31,370.79,[]
368,1018610,202106281030,1.31,370.79,[]
369,1018610,202106281020,1.31,370.79,[]
370,1018610,202106281010,1.31,370.79,[]
371,1018610,202106281000,1.30,361.36,[]
372,1018610,202106280950,1.30,361.36,[]
373,1018610,202106280940,1.29,352.01,[]
374,1018610,202106280930,1.28,342.76,[]
375,1018610,202106280920,1.26,324.53,[]
376,1018610,202106280910,1.24,306.66,[]
377,1018610,202106280900,1.21,280.58,[]
378,1018610,202106280850,1.18,255.36,[]
379,1018610,202106280840,1.14,223.12,[]
380,1018610,202106280830,1.11,200.00,[]
381,1018610,202106280820,1.09,185.12,[]
382,1018610,202106280810,1.09,185.12,[]
383,1018610,202106280800,1.09,185.12,[]
384,1018610,202106280750,1.09,185.12,[]
385,1018610,202106280740,1.09,185.12,[]
386,1018610,202106280730,1.09,185.12,[]
387,1018610,202106280720,1.09,185.12,[]
388,1018610,202106280710,1.09,185.12,[]
389,1018610,202106280700,1.09,185.12,[]
390,1018610,202106280650,1.09,185.12,[]
391,1018610,202106280640,1.09,185.12,[]
392,1018610,202106280630,1.09,185.12,[]
393,1018610,202106280620,1.09,185.12,[]
394,1018610,202106280610,1.09,185.12,[]
395,1018610,202106280600,1.09,185.12,[]
396,1018610,202106280550,1.09,185.12,[]
397,1018610,202106280540,1.09,185.12,[]
398,1018610,202106280530,1.09,185.12,[]
399,1018610,202106280520,1.09,185.12,[]
400,1018610,202106280510,1.09,185.12,[]
401,1018610,202106280500,1.09,185.12,[]
402,1018610,202106280450,1.09,185.12,[]
403,1018610,202106280440,1.09,185.12,[]
404,1018610,202106280430,1.09,185.12,[]
405,1018610,202106280420,1.09,185.12,[]
406,1018610,202106280410,1.09,185.12,[]
407,1018610,202106280400,1.09,185.12,[]
408,1018610,202106280350,1.09,185.12,[]
409,1018610,202106280340,1.09,185.12,[]
410,1018610,202106280330,1.09,185.12,[]
411,1018610,202106280320,1.09,185.12,[]
412,1018610,202106280310,1.09,185.12,[]
413,1018610,202106280300,1.09,185.12,[]
414,1018610,202106280250,1.09,185.12,[]
415,1018610,202106280240,1.10,192.51,[]
416,1018610,202106280230,1.10,192.51,[]
417,1018610,202106280220,1.10,192.51,[]
418,1018610,202106280210,1.11,200.00,[]
419,1018610,202106280200,1.11,200.00,[]
420,1018610,202106280150,1.11,200.00,[]
421,1018610,202106280140,1.12,207.60,[]
422,1018610,202106280130,1.13,215.31,[]
423,1018610,202106280120,1.14,223.12,[]
424,1018610,202106280110,1.15,231.03,[]
