,wlobscd,ymdhm,wl,fw,links
0,1018640,201510312350,0.97, ,[]
1,1018640,201510312340,0.97, ,[]
2,1018640,201510312330,0.97, ,[]
3,1018640,201510312320,0.97, ,[]
4,1018640,201510312310,0.97, ,[]
5,1018640,201510312300,0.97, ,[]
6,1018640,201510312250,0.97, ,[]
7,1018640,201510312240,0.97, ,[]
8,1018640,201510312230,0.97, ,[]
9,1018640,201510312220,0.97, ,[]
10,1018640,201510312210,0.97, ,[]
11,1018640,201510312200,0.97, ,[]
12,1018640,201510312150,0.97, ,[]
13,1018640,201510312140,0.97, ,[]
14,1018640,201510312130,0.97, ,[]
15,1018640,201510312120,0.97, ,[]
16,1018640,201510312110,0.97, ,[]
17,1018640,201510312100,0.97, ,[]
18,1018640,201510312050,0.97, ,[]
19,1018640,201510312040,0.97, ,[]
20,1018640,201510312030,0.97, ,[]
21,1018640,201510312020,0.97, ,[]
22,1018640,201510312010,0.97, ,[]
23,1018640,201510312000,0.97, ,[]
24,1018640,201510311950,0.97, ,[]
25,1018640,201510311940,0.97, ,[]
26,1018640,201510311930,0.97, ,[]
27,1018640,201510311920,0.97, ,[]
28,1018640,201510311910,0.97, ,[]
29,1018640,201510311900,0.97, ,[]
30,1018640,201510311850,0.97, ,[]
31,1018640,201510311840,0.97, ,[]
32,1018640,201510311830,0.97, ,[]
33,1018640,201510311820,0.97, ,[]
34,1018640,201510311810,0.97, ,[]
35,1018640,201510311800,0.97, ,[]
36,1018640,201510311750,0.97, ,[]
37,1018640,201510311740,0.97, ,[]
38,1018640,201510311730,0.97, ,[]
39,1018640,201510311720,0.97, ,[]
40,1018640,201510311710,0.97, ,[]
41,1018640,201510311700,0.97, ,[]
42,1018640,201510311650,0.97, ,[]
43,1018640,201510311640,0.97, ,[]
44,1018640,201510311630,0.97, ,[]
45,1018640,201510311620,0.97, ,[]
46,1018640,201510311610,0.97, ,[]
47,1018640,201510311600,0.97, ,[]
48,1018640,201510311550,0.97, ,[]
49,1018640,201510311540,0.97, ,[]
50,1018640,201510311530,0.97, ,[]
51,1018640,201510311520,0.97, ,[]
52,1018640,201510311510,0.97, ,[]
53,1018640,201510311500,0.98, ,[]
54,1018640,201510311450,0.98, ,[]
55,1018640,201510311440,0.98, ,[]
56,1018640,201510311430,0.98, ,[]
57,1018640,201510311420,0.98, ,[]
58,1018640,201510311410,0.98, ,[]
59,1018640,201510311400,0.98, ,[]
60,1018640,201510311350,0.98, ,[]
61,1018640,201510311340,0.98, ,[]
62,1018640,201510311330,0.98, ,[]
63,1018640,201510311320,0.98, ,[]
64,1018640,201510311310,0.98, ,[]
65,1018640,201510311300,0.98, ,[]
66,1018640,201510311250,0.98, ,[]
67,1018640,201510311240,0.98, ,[]
68,1018640,201510311230,0.98, ,[]
69,1018640,201510311220,0.98, ,[]
70,1018640,201510311210,0.98, ,[]
71,1018640,201510311200,0.98, ,[]
72,1018640,201510311150,0.98, ,[]
73,1018640,201510311140,0.98, ,[]
74,1018640,201510311130,0.98, ,[]
75,1018640,201510311120,0.98, ,[]
76,1018640,201510311110,0.98, ,[]
77,1018640,201510311100,0.98, ,[]
78,1018640,201510311050,0.98, ,[]
79,1018640,201510311040,0.98, ,[]
80,1018640,201510311030,0.98, ,[]
81,1018640,201510311020,0.98, ,[]
82,1018640,201510311010,0.98, ,[]
83,1018640,201510311000,0.98, ,[]
84,1018640,201510310950,0.98, ,[]
85,1018640,201510310940,0.98, ,[]
86,1018640,201510310930,0.98, ,[]
87,1018640,201510310920,0.98, ,[]
88,1018640,201510310910,0.98, ,[]
89,1018640,201510310900,0.98, ,[]
90,1018640,201510310850,0.98, ,[]
91,1018640,201510310840,0.98, ,[]
92,1018640,201510310830,0.98, ,[]
93,1018640,201510310820,0.98, ,[]
94,1018640,201510310810,0.98, ,[]
95,1018640,201510310800,0.98, ,[]
96,1018640,201510310750,0.98, ,[]
97,1018640,201510310740,0.98, ,[]
98,1018640,201510310730,0.98, ,[]
99,1018640,201510310720,0.98, ,[]
100,1018640,201510310710,0.98, ,[]
101,1018640,201510310700,0.98, ,[]
102,1018640,201510310650,0.98, ,[]
103,1018640,201510310640,0.98, ,[]
104,1018640,201510310630,0.98, ,[]
105,1018640,201510310620,0.98, ,[]
106,1018640,201510310610,0.98, ,[]
107,1018640,201510310600,0.98, ,[]
108,1018640,201510310550,0.98, ,[]
109,1018640,201510310540,0.98, ,[]
110,1018640,201510310530,0.98, ,[]
111,1018640,201510310520,0.98, ,[]
112,1018640,201510310510,0.98, ,[]
113,1018640,201510310500,0.98, ,[]
114,1018640,201510310450,0.98, ,[]
115,1018640,201510310440,0.98, ,[]
