,wlobscd,ymdhm,wl,fw,links
0,1018610,202008312350,1.96,1155.36,[]
1,1018610,202008312340,1.96,1155.36,[]
2,1018610,202008312330,1.96,1155.36,[]
3,1018610,202008312320,1.96,1155.36,[]
4,1018610,202008312310,1.96,1155.36,[]
5,1018610,202008312300,1.96,1155.36,[]
6,1018610,202008312250,1.96,1155.36,[]
7,1018610,202008312240,1.96,1155.36,[]
8,1018610,202008312230,1.96,1155.36,[]
9,1018610,202008312220,1.96,1155.36,[]
10,1018610,202008312210,1.96,1155.36,[]
11,1018610,202008312200,1.96,1155.36,[]
12,1018610,202008312150,1.96,1155.36,[]
13,1018610,202008312140,1.96,1155.36,[]
14,1018610,202008312130,1.96,1155.36,[]
15,1018610,202008312120,1.96,1155.36,[]
16,1018610,202008312110,1.96,1155.36,[]
17,1018610,202008312100,1.97,1169.81,[]
18,1018610,202008312050,1.97,1169.81,[]
19,1018610,202008312040,1.97,1169.81,[]
20,1018610,202008312030,1.97,1169.81,[]
21,1018610,202008312020,1.98,1184.33,[]
22,1018610,202008312010,1.99,1198.92,[]
23,1018610,202008312000,2.00,1213.57,[]
24,1018610,202008311950,2.00,1213.57,[]
25,1018610,202008311940,2.00,1213.57,[]
26,1018610,202008311930,2.00,1213.57,[]
27,1018610,202008311920,2.00,1213.57,[]
28,1018610,202008311910,2.00,1213.57,[]
29,1018610,202008311900,2.00,1213.57,[]
30,1018610,202008311850,2.01,1228.28,[]
31,1018610,202008311840,2.01,1228.28,[]
32,1018610,202008311830,2.02,1243.07,[]
33,1018610,202008311820,2.04,1272.82,[]
34,1018610,202008311810,2.06,1302.84,[]
35,1018610,202008311800,2.09,1348.35,[]
36,1018610,202008311750,2.14,1425.47,[]
37,1018610,202008311740,2.20,1520.08,[]
38,1018610,202008311730,2.19,1504.16,[]
39,1018610,202008311720,2.18,1488.30,[]
40,1018610,202008311710,2.16,1456.76,[]
41,1018610,202008311700,2.13,1409.92,[]
42,1018610,202008311650,2.09,1348.35,[]
43,1018610,202008311640,2.02,1243.07,[]
44,1018610,202008311630,1.98,1184.33,[]
45,1018610,202008311620,1.98,1184.33,[]
46,1018610,202008311610,1.98,1184.33,[]
47,1018610,202008311600,1.99,1198.92,[]
48,1018610,202008311550,2.01,1228.28,[]
49,1018610,202008311540,2.03,1257.91,[]
50,1018610,202008311530,2.07,1317.95,[]
51,1018610,202008311520,2.12,1394.43,[]
52,1018610,202008311510,2.19,1504.16,[]
53,1018610,202008311500,2.21,1536.07,[]
54,1018610,202008311450,2.21,1536.07,[]
55,1018610,202008311440,2.21,1536.07,[]
56,1018610,202008311430,2.21,1536.07,[]
57,1018610,202008311420,2.21,1536.07,[]
58,1018610,202008311410,2.21,1536.07,[]
59,1018610,202008311400,2.21,1536.07,[]
60,1018610,202008311350,2.21,1536.07,[]
61,1018610,202008311340,2.21,1536.07,[]
62,1018610,202008311330,2.21,1536.07,[]
63,1018610,202008311320,2.21,1536.07,[]
64,1018610,202008311310,2.21,1536.07,[]
65,1018610,202008311300,2.21,1536.07,[]
66,1018610,202008311250,2.21,1536.07,[]
67,1018610,202008311240,2.21,1536.07,[]
68,1018610,202008311230,2.21,1536.07,[]
69,1018610,202008311220,2.21,1536.07,[]
70,1018610,202008311210,2.21,1536.07,[]
71,1018610,202008311200,2.21,1536.07,[]
72,1018610,202008311150,2.21,1536.07,[]
73,1018610,202008311140,2.21,1536.07,[]
74,1018610,202008311130,2.21,1536.07,[]
75,1018610,202008311120,2.21,1536.07,[]
76,1018610,202008311110,2.21,1536.07,[]
77,1018610,202008311100,2.21,1536.07,[]
78,1018610,202008311050,2.21,1536.07,[]
79,1018610,202008311040,2.21,1536.07,[]
80,1018610,202008311030,2.21,1536.07,[]
81,1018610,202008311020,2.21,1536.07,[]
82,1018610,202008311010,2.21,1536.07,[]
83,1018610,202008311000,2.22,1552.12,[]
84,1018610,202008310950,2.22,1552.12,[]
85,1018610,202008310940,2.22,1552.12,[]
86,1018610,202008310930,2.22,1552.12,[]
87,1018610,202008310920,2.22,1552.12,[]
88,1018610,202008310910,2.22,1552.12,[]
89,1018610,202008310900,2.22,1552.12,[]
90,1018610,202008310850,2.22,1552.12,[]
91,1018610,202008310840,2.22,1552.12,[]
92,1018610,202008310830,2.22,1552.12,[]
93,1018610,202008310820,2.22,1552.12,[]
94,1018610,202008310810,2.22,1552.12,[]
95,1018610,202008310800,2.23,1568.23,[]
96,1018610,202008310750,2.23,1568.23,[]
97,1018610,202008310740,2.23,1568.23,[]
98,1018610,202008310730,2.24,1584.40,[]
99,1018610,202008310720,2.25,1600.63,[]
100,1018610,202008310710,2.27,1633.28,[]
101,1018610,202008310700,2.29,1666.17,[]
102,1018610,202008310650,2.34,1749.45,[]
103,1018610,202008310640,2.34,1749.45,[]
104,1018610,202008310630,2.34,1749.45,[]
105,1018610,202008310620,2.34,1749.45,[]
106,1018610,202008310610,2.34,1749.45,[]
107,1018610,202008310600,2.34,1749.45,[]
108,1018610,202008310550,2.34,1749.45,[]
109,1018610,202008310540,2.34,1749.45,[]
110,1018610,202008310530,2.34,1749.45,[]
111,1018610,202008310520,2.34,1749.45,[]
112,1018610,202008310510,2.34,1749.45,[]
113,1018610,202008310500,2.34,1749.45,[]
114,1018610,202008310450,2.34,1749.45,[]
115,1018610,202008310440,2.34,1749.45,[]
116,1018610,202008310430,2.34,1749.45,[]
117,1018610,202008310420,2.34,1749.45,[]
118,1018610,202008310410,2.34,1749.45,[]
119,1018610,202008310400,2.34,1749.45,[]
