,wlobscd,ymdhm,wl,fw,links
0,1018640,201705312350,1.02,172.24,[]
1,1018640,201705312340,1.02,176.07,[]
2,1018640,201705312330,1.02,176.07,[]
3,1018640,201705312320,1.02,176.07,[]
4,1018640,201705312310,1.02,176.07,[]
5,1018640,201705312300,1.02,176.07,[]
6,1018640,201705312250,1.02,176.07,[]
7,1018640,201705312240,1.02,179.90,[]
8,1018640,201705312230,1.02,176.07,[]
9,1018640,201705312220,1.02,176.07,[]
10,1018640,201705312210,1.02,176.07,[]
11,1018640,201705312200,1.02,172.24,[]
12,1018640,201705312150,1.02,168.42,[]
13,1018640,201705312140,1.02,176.07,[]
14,1018640,201705312130,1.02,168.42,[]
15,1018640,201705312120,1.02,176.07,[]
16,1018640,201705312110,1.02,179.90,[]
17,1018640,201705312100,1.02,176.07,[]
18,1018640,201705312050,1.02,176.07,[]
19,1018640,201705312040,1.02,176.07,[]
20,1018640,201705312030,1.02,168.42,[]
21,1018640,201705312020,1.02,176.07,[]
22,1018640,201705312010,1.02,176.07,[]
23,1018640,201705312000,1.02,172.24,[]
24,1018640,201705311950,1.02,168.42,[]
25,1018640,201705311940,1.02,160.76,[]
26,1018640,201705311930,1.02,160.76,[]
27,1018640,201705311920,1.02,156.93,[]
28,1018640,201705311910,1.02,153.11,[]
29,1018640,201705311900,1.02,153.11,[]
30,1018640,201705311850,1.02,149.28,[]
31,1018640,201705311840,1.02,156.93,[]
32,1018640,201705311830,1.02,145.45,[]
33,1018640,201705311820,1.02,153.11,[]
34,1018640,201705311810,1.02,153.11,[]
35,1018640,201705311800,1.02,145.45,[]
36,1018640,201705311750,1.02,141.62,[]
37,1018640,201705311740,1.01,149.02,[]
38,1018640,201705311730,1.01,141.38,[]
39,1018640,201705311720,1.01,141.38,[]
40,1018640,201705311710,1.01,141.38,[]
41,1018640,201705311700,1.01,137.56,[]
42,1018640,201705311650,1.01,137.56,[]
43,1018640,201705311640,1.01,137.56,[]
44,1018640,201705311630,1.01,129.91,[]
45,1018640,201705311620,1.01,122.27,[]
46,1018640,201705311610,1.01,122.27,[]
47,1018640,201705311600,1.01,129.91,[]
48,1018640,201705311550,1.01,129.91,[]
49,1018640,201705311540,1.01,129.91,[]
