,wlobscd,ymdhm,wl,fw,links
0,1018610,201907312350,1.74,854.62,[]
1,1018610,201907312340,1.74,854.62,[]
2,1018610,201907312330,1.74,854.62,[]
3,1018610,201907312320,1.74,854.62,[]
4,1018610,201907312310,1.74,854.62,[]
5,1018610,201907312300,1.74,854.62,[]
6,1018610,201907312250,1.74,854.62,[]
7,1018610,201907312240,1.74,854.62,[]
8,1018610,201907312230,1.74,854.62,[]
9,1018610,201907312220,1.74,854.62,[]
10,1018610,201907312210,1.74,854.62,[]
11,1018610,201907312200,1.74,854.62,[]
12,1018610,201907312150,1.74,854.62,[]
13,1018610,201907312140,1.74,854.62,[]
14,1018610,201907312130,1.74,854.62,[]
15,1018610,201907312120,1.75,867.56,[]
16,1018610,201907312110,1.75,867.56,[]
17,1018610,201907312100,1.75,867.56,[]
18,1018610,201907312050,1.76,880.57,[]
19,1018610,201907312040,1.76,880.57,[]
20,1018610,201907312030,1.76,880.57,[]
21,1018610,201907312020,1.76,880.57,[]
22,1018610,201907312010,1.76,880.57,[]
23,1018610,201907312000,1.76,880.57,[]
24,1018610,201907311950,1.76,880.57,[]
25,1018610,201907311940,1.76,880.57,[]
26,1018610,201907311930,1.76,880.57,[]
27,1018610,201907311920,1.76,880.57,[]
28,1018610,201907311910,1.76,880.57,[]
29,1018610,201907311900,1.76,880.57,[]
30,1018610,201907311850,1.76,880.57,[]
31,1018610,201907311840,1.76,880.57,[]
32,1018610,201907311830,1.76,880.57,[]
33,1018610,201907311820,1.76,880.57,[]
34,1018610,201907311810,1.77,893.65,[]
35,1018610,201907311800,1.77,893.65,[]
36,1018610,201907311750,1.77,893.65,[]
37,1018610,201907311740,1.77,893.65,[]
38,1018610,201907311730,1.78,906.80,[]
39,1018610,201907311720,1.78,906.80,[]
40,1018610,201907311710,1.78,906.80,[]
41,1018610,201907311700,1.78,906.80,[]
42,1018610,201907311650,1.78,906.80,[]
43,1018610,201907311640,1.78,906.80,[]
44,1018610,201907311630,1.78,906.80,[]
45,1018610,201907311620,1.78,906.80,[]
46,1018610,201907311610,1.78,906.80,[]
47,1018610,201907311600,1.78,906.80,[]
48,1018610,201907311550,1.78,906.80,[]
49,1018610,201907311540,1.78,906.80,[]
50,1018610,201907311530,1.78,906.80,[]
51,1018610,201907311520,1.78,906.80,[]
52,1018610,201907311510,1.78,906.80,[]
53,1018610,201907311500,1.78,906.80,[]
54,1018610,201907311450,1.78,906.80,[]
55,1018610,201907311440,1.78,906.80,[]
56,1018610,201907311430,1.78,906.80,[]
57,1018610,201907311420,1.78,906.80,[]
58,1018610,201907311410,1.78,906.80,[]
59,1018610,201907311400,1.78,906.80,[]
60,1018610,201907311350,1.78,906.80,[]
61,1018610,201907311340,1.78,906.80,[]
62,1018610,201907311330,1.78,906.80,[]
63,1018610,201907311320,1.78,906.80,[]
64,1018610,201907311310,1.78,906.80,[]
65,1018610,201907311300,1.78,906.80,[]
66,1018610,201907311250,1.78,906.80,[]
67,1018610,201907311240,1.78,906.80,[]
68,1018610,201907311230,1.79,920.02,[]
69,1018610,201907311220,1.79,920.02,[]
70,1018610,201907311210,1.79,920.02,[]
71,1018610,201907311200,1.79,920.02,[]
72,1018610,201907311150,1.79,920.02,[]
73,1018610,201907311140,1.79,920.02,[]
74,1018610,201907311130,1.79,920.02,[]
75,1018610,201907311120,1.79,920.02,[]
76,1018610,201907311110,1.79,920.02,[]
77,1018610,201907311100,1.79,920.02,[]
78,1018610,201907311050,1.79,920.02,[]
79,1018610,201907311040,1.79,920.02,[]
80,1018610,201907311030,1.79,920.02,[]
81,1018610,201907311020,1.79,920.02,[]
82,1018610,201907311010,1.79,920.02,[]
83,1018610,201907311000,1.79,920.02,[]
84,1018610,201907310950,1.79,920.02,[]
85,1018610,201907310940,1.79,920.02,[]
86,1018610,201907310930,1.79,920.02,[]
87,1018610,201907310920,1.79,920.02,[]
88,1018610,201907310910,1.79,920.02,[]
89,1018610,201907310900,1.78,906.80,[]
90,1018610,201907310850,1.77,893.65,[]
91,1018610,201907310840,1.76,880.57,[]
92,1018610,201907310830,1.75,867.56,[]
93,1018610,201907310820,1.72,828.96,[]
94,1018610,201907310810,1.69,791.02,[]
95,1018610,201907310800,1.64,729.26,[]
96,1018610,201907310750,1.53,600.03,[]
97,1018610,201907310740,1.50,566.42,[]
98,1018610,201907310730,1.50,566.42,[]
99,1018610,201907310720,1.50,566.42,[]
100,1018610,201907310710,1.50,566.42,[]
101,1018610,201907310700,1.50,566.42,[]
102,1018610,201907310650,1.50,566.42,[]
103,1018610,201907310640,1.50,566.42,[]
104,1018610,201907310630,1.50,566.42,[]
105,1018610,201907310620,1.50,566.42,[]
106,1018610,201907310610,1.50,566.42,[]
107,1018610,201907310600,1.50,566.42,[]
108,1018610,201907310550,1.50,566.42,[]
109,1018610,201907310540,1.50,566.42,[]
110,1018610,201907310530,1.50,566.42,[]
