,wlobscd,ymdhm,wl,fw,links
0,1018640,201910312350,1.04,130.59,[]
1,1018640,201910312340,1.04,126.75,[]
2,1018640,201910312330,1.04,130.59,[]
3,1018640,201910312320,1.04,134.43,[]
4,1018640,201910312310,1.04,130.59,[]
5,1018640,201910312300,1.04,126.75,[]
6,1018640,201910312250,1.04,126.75,[]
7,1018640,201910312240,1.04,122.91,[]
8,1018640,201910312230,1.04,126.75,[]
9,1018640,201910312220,1.04,122.91,[]
10,1018640,201910312210,1.04,126.75,[]
11,1018640,201910312200,1.04,130.59,[]
12,1018640,201910312150,1.04,126.75,[]
13,1018640,201910312140,1.04,122.91,[]
14,1018640,201910312130,1.04,111.39,[]
15,1018640,201910312120,1.04,111.39,[]
16,1018640,201910312110,1.04,122.91,[]
17,1018640,201910312100,1.04,119.07,[]
18,1018640,201910312050,1.04,119.07,[]
19,1018640,201910312040,1.04,122.91,[]
20,1018640,201910312030,1.04,130.59,[]
21,1018640,201910312020,1.04,134.43,[]
22,1018640,201910312010,1.04,126.75,[]
23,1018640,201910312000,1.04,126.75,[]
24,1018640,201910311950,1.04,111.39,[]
25,1018640,201910311940,1.04,119.07,[]
26,1018640,201910311930,1.04,103.71,[]
27,1018640,201910311920,1.04,107.55,[]
28,1018640,201910311910,1.04,111.39,[]
29,1018640,201910311900,1.04,115.23,[]
30,1018640,201910311850,1.04,115.23,[]
31,1018640,201910311840,1.04,115.23,[]
32,1018640,201910311830,1.04,126.75,[]
33,1018640,201910311820,1.04,119.07,[]
34,1018640,201910311810,1.03,118.86,[]
35,1018640,201910311800,1.04,119.07,[]
36,1018640,201910311750,1.04,119.07,[]
37,1018640,201910311740,1.04,119.07,[]
38,1018640,201910311730,1.04,119.07,[]
39,1018640,201910311720,1.04,122.91,[]
40,1018640,201910311710,1.04,122.91,[]
41,1018640,201910311700,1.04,122.91,[]
42,1018640,201910311650,1.03,115.03,[]
43,1018640,201910311640,1.03,107.36,[]
44,1018640,201910311630,1.03,107.36,[]
45,1018640,201910311620,1.03,115.03,[]
46,1018640,201910311610,1.03,122.70,[]
47,1018640,201910311600,1.03,126.53,[]
48,1018640,201910311550,1.03,122.70,[]
49,1018640,201910311540,1.03,126.53,[]
50,1018640,201910311530,1.03,122.70,[]
51,1018640,201910311520,1.03,126.53,[]
52,1018640,201910311510,1.03,134.20,[]
53,1018640,201910311500,1.03,130.37,[]
54,1018640,201910311450,1.03,130.37,[]
55,1018640,201910311440,1.03,122.70,[]
56,1018640,201910311430,1.03,126.53,[]
57,1018640,201910311420,1.03,126.53,[]
58,1018640,201910311410,1.03,126.53,[]
59,1018640,201910311400,1.03,126.53,[]
60,1018640,201910311350,1.03,118.86,[]
61,1018640,201910311340,1.03,118.86,[]
62,1018640,201910311330,1.03,111.19,[]
63,1018640,201910311320,1.03,115.03,[]
64,1018640,201910311310,1.03,107.36,[]
65,1018640,201910311300,1.03,107.36,[]
66,1018640,201910311250,1.03,118.86,[]
67,1018640,201910311240,1.03,115.03,[]
68,1018640,201910311230,1.03,115.03,[]
69,1018640,201910311220,1.03,115.03,[]
70,1018640,201910311210,1.03,118.86,[]
71,1018640,201910311200,1.04,119.07,[]
72,1018640,201910311150,1.04,122.91,[]
73,1018640,201910311140,1.04,122.91,[]
74,1018640,201910311130,1.04,122.91,[]
75,1018640,201910311120,1.04,115.23,[]
76,1018640,201910311110,1.04,119.07,[]
77,1018640,201910311100,1.04,115.23,[]
78,1018640,201910311050,1.04,115.23,[]
79,1018640,201910311040,1.04,111.39,[]
80,1018640,201910311030,1.04,111.39,[]
81,1018640,201910311020,1.04,115.23,[]
82,1018640,201910311010,1.04,115.23,[]
83,1018640,201910311000,1.04,115.23,[]
84,1018640,201910310950,1.04,122.91,[]
85,1018640,201910310940,1.04,122.91,[]
86,1018640,201910310930,1.04,119.07,[]
87,1018640,201910310920,1.04,119.07,[]
88,1018640,201910310910,1.04,115.23,[]
89,1018640,201910310900,1.04,115.23,[]
90,1018640,201910310850,1.04,115.23,[]
91,1018640,201910310840,1.04,111.39,[]
92,1018640,201910310830,1.04,119.07,[]
93,1018640,201910310820,1.04,115.23,[]
94,1018640,201910310810,1.04,115.23,[]
95,1018640,201910310800,1.04,111.39,[]
96,1018640,201910310750,1.04,115.23,[]
97,1018640,201910310740,1.04,115.23,[]
98,1018640,201910310730,1.04,119.07,[]
99,1018640,201910310720,1.04,115.23,[]
100,1018640,201910310710,1.04,130.59,[]
101,1018640,201910310700,1.04,115.23,[]
102,1018640,201910310650,1.04,119.07,[]
103,1018640,201910310640,1.04,122.91,[]
104,1018640,201910310630,1.04,122.91,[]
105,1018640,201910310620,1.04,107.55,[]
106,1018640,201910310610,1.04,115.23,[]
107,1018640,201910310600,1.04,111.39,[]
108,1018640,201910310550,1.04,115.23,[]
109,1018640,201910310540,1.04,122.91,[]
110,1018640,201910310530,1.04,111.39,[]
111,1018640,201910310520,1.04,115.23,[]
112,1018640,201910310510,1.04,119.07,[]
113,1018640,201910310500,1.04,115.23,[]
114,1018640,201910310450,1.04,115.23,[]
115,1018640,201910310440,1.04,122.91,[]
116,1018640,201910310430,1.04,119.07,[]
117,1018640,201910310420,1.04,115.23,[]
118,1018640,201910310410,1.04,119.07,[]
119,1018640,201910310400,1.04,115.23,[]
120,1018640,201910310350,1.04,122.91,[]
121,1018640,201910310340,1.04,115.23,[]
122,1018640,201910310330,1.04,119.07,[]
123,1018640,201910310320,1.04,119.07,[]
124,1018640,201910310310,1.04,122.91,[]
125,1018640,201910310300,1.04,119.07,[]
126,1018640,201910310250,1.04,119.07,[]
127,1018640,201910310240,1.04,115.23,[]
128,1018640,201910310230,1.04,122.91,[]
129,1018640,201910310220,1.04,122.91,[]
130,1018640,201910310210,1.04,122.91,[]
131,1018640,201910310200,1.04,119.07,[]
132,1018640,201910310150,1.04,126.75,[]
133,1018640,201910310140,1.04,115.23,[]
134,1018640,201910310130,1.04,122.91,[]
135,1018640,201910310120,1.04,119.07,[]
136,1018640,201910310110,1.04,119.07,[]
137,1018640,201910310100,1.04,122.91,[]
138,1018640,201910310050,1.04,122.91,[]
139,1018640,201910310040,1.04,126.75,[]
140,1018640,201910310030,1.04,119.07,[]
141,1018640,201910310020,1.04,122.91,[]
142,1018640,201910310010,1.04,122.91,[]
143,1018640,201910310000,1.04,122.91,[]
144,1018640,201910302350,1.04,122.91,[]
145,1018640,201910302340,1.04,126.75,[]
146,1018640,201910302330,1.04,119.07,[]
147,1018640,201910302320,1.04,111.39,[]
148,1018640,201910302310,1.04,111.39,[]
149,1018640,201910302300,1.04,111.39,[]
150,1018640,201910302250,1.04,119.07,[]
151,1018640,201910302240,1.04,115.23,[]
152,1018640,201910302230,1.04,126.75,[]
153,1018640,201910302220,1.04,126.75,[]
154,1018640,201910302210,1.04,126.75,[]
155,1018640,201910302200,1.04,119.07,[]
156,1018640,201910302150,1.04,119.07,[]
157,1018640,201910302140,1.04,115.23,[]
158,1018640,201910302130,1.04,119.07,[]
159,1018640,201910302120,1.04,119.07,[]
160,1018640,201910302110,1.04,111.39,[]
161,1018640,201910302100,1.04,119.07,[]
162,1018640,201910302050,1.04,119.07,[]
163,1018640,201910302040,1.04,126.75,[]
164,1018640,201910302030,1.04,115.23,[]
165,1018640,201910302020,1.04,111.39,[]
166,1018640,201910302010,1.04,115.23,[]
167,1018640,201910302000,1.04,115.23,[]
168,1018640,201910301950,1.04,119.07,[]
169,1018640,201910301940,1.04,122.91,[]
170,1018640,201910301930,1.04,126.75,[]
171,1018640,201910301920,1.04,119.07,[]
