,wlobscd,ymdhm,wl,fw,links
0,1018610,201706302350,0.93,96.40,[]
1,1018610,201706302340,0.93,96.40,[]
2,1018610,201706302330,0.93,96.40,[]
3,1018610,201706302320,0.93,96.40,[]
4,1018610,201706302310,0.93,96.40,[]
5,1018610,201706302300,0.93,96.40,[]
6,1018610,201706302250,0.93,96.40,[]
7,1018610,201706302240,0.93,96.40,[]
8,1018610,201706302230,0.93,96.40,[]
9,1018610,201706302220,0.93,96.40,[]
10,1018610,201706302210,0.93,96.40,[]
11,1018610,201706302200,0.93,96.40,[]
12,1018610,201706302150,0.93,96.40,[]
13,1018610,201706302140,0.93,96.40,[]
14,1018610,201706302130,0.93,96.40,[]
15,1018610,201706302120,0.93,96.40,[]
16,1018610,201706302110,0.93,96.40,[]
17,1018610,201706302100,0.93,96.40,[]
18,1018610,201706302050,0.93,96.40,[]
19,1018610,201706302040,0.93,96.40,[]
20,1018610,201706302030,0.93,96.40,[]
21,1018610,201706302020,0.93,96.40,[]
22,1018610,201706302010,0.93,96.40,[]
23,1018610,201706302000,0.93,96.40,[]
24,1018610,201706301950,0.93,96.40,[]
25,1018610,201706301940,0.93,96.40,[]
26,1018610,201706301930,0.93,96.40,[]
27,1018610,201706301920,0.93,96.40,[]
28,1018610,201706301910,0.93,96.40,[]
29,1018610,201706301900,0.93,96.40,[]
30,1018610,201706301850,0.93,96.40,[]
31,1018610,201706301840,0.93,96.40,[]
32,1018610,201706301830,0.93,96.40,[]
33,1018610,201706301820,0.93,96.40,[]
34,1018610,201706301810,0.93,96.40,[]
35,1018610,201706301800,0.93,96.40,[]
36,1018610,201706301750,0.93,96.40,[]
37,1018610,201706301740,0.93,96.40,[]
38,1018610,201706301730,0.93,96.40,[]
39,1018610,201706301720,0.93,96.40,[]
40,1018610,201706301710,0.93,96.40,[]
41,1018610,201706301700,0.93,96.40,[]
42,1018610,201706301650,0.93,96.40,[]
43,1018610,201706301640,0.93,96.40,[]
44,1018610,201706301630,0.93,96.40,[]
45,1018610,201706301620,0.93,96.40,[]
46,1018610,201706301610,0.93,96.40,[]
47,1018610,201706301600,0.93,96.40,[]
48,1018610,201706301550,0.93,96.40,[]
49,1018610,201706301540,0.93,96.40,[]
50,1018610,201706301530,0.93,96.40,[]
51,1018610,201706301520,0.93,96.40,[]
52,1018610,201706301510,0.93,96.40,[]
53,1018610,201706301500,0.93,96.40,[]
54,1018610,201706301450,0.93,96.40,[]
55,1018610,201706301440,0.93,96.40,[]
56,1018610,201706301430,0.93,96.40,[]
57,1018610,201706301420,0.93,96.40,[]
58,1018610,201706301410,0.93,96.40,[]
59,1018610,201706301400,0.93,96.40,[]
60,1018610,201706301350,0.93,96.40,[]
